"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"41 years"	"41"	"South Carolina"	"45"	"Male"	"M"	"1997"	"1997"	28593
	"41 years"	"41"	"South Carolina"	"45"	"Male"	"M"	"1998"	"1998"	30053
	"41 years"	"41"	"South Carolina"	"45"	"Male"	"M"	"1999"	"1999"	30064
	"41 years"	"41"	"South Carolina"	"45"	"Male"	"M"	"2000"	"2000"	30277
	"41 years"	"41"	"South Dakota"	"46"	"Female"	"F"	"1996"	"1996"	5725
	"41 years"	"41"	"South Dakota"	"46"	"Female"	"F"	"1997"	"1997"	5717
	"41 years"	"41"	"South Dakota"	"46"	"Female"	"F"	"1998"	"1998"	5809
	"41 years"	"41"	"South Dakota"	"46"	"Female"	"F"	"1999"	"1999"	5782
	"41 years"	"41"	"South Dakota"	"46"	"Female"	"F"	"2000"	"2000"	5852
	"41 years"	"41"	"South Dakota"	"46"	"Male"	"M"	"1996"	"1996"	5746
	"41 years"	"41"	"South Dakota"	"46"	"Male"	"M"	"1997"	"1997"	5716
	"41 years"	"41"	"South Dakota"	"46"	"Male"	"M"	"1998"	"1998"	5810
	"41 years"	"41"	"South Dakota"	"46"	"Male"	"M"	"1999"	"1999"	5773
	"41 years"	"41"	"South Dakota"	"46"	"Male"	"M"	"2000"	"2000"	5827
	"41 years"	"41"	"Tennessee"	"47"	"Female"	"F"	"1996"	"1996"	43502
	"41 years"	"41"	"Tennessee"	"47"	"Female"	"F"	"1997"	"1997"	43858
	"41 years"	"41"	"Tennessee"	"47"	"Female"	"F"	"1998"	"1998"	45742
	"41 years"	"41"	"Tennessee"	"47"	"Female"	"F"	"1999"	"1999"	45385
	"41 years"	"41"	"Tennessee"	"47"	"Female"	"F"	"2000"	"2000"	45701
	"41 years"	"41"	"Tennessee"	"47"	"Male"	"M"	"1996"	"1996"	41811
	"41 years"	"41"	"Tennessee"	"47"	"Male"	"M"	"1997"	"1997"	41991
	"41 years"	"41"	"Tennessee"	"47"	"Male"	"M"	"1998"	"1998"	44048
	"41 years"	"41"	"Tennessee"	"47"	"Male"	"M"	"1999"	"1999"	43721
	"41 years"	"41"	"Tennessee"	"47"	"Male"	"M"	"2000"	"2000"	44142
	"41 years"	"41"	"Texas"	"48"	"Female"	"F"	"1996"	"1996"	149297
	"41 years"	"41"	"Texas"	"48"	"Female"	"F"	"1997"	"1997"	152088
	"41 years"	"41"	"Texas"	"48"	"Female"	"F"	"1998"	"1998"	160238
	"41 years"	"41"	"Texas"	"48"	"Female"	"F"	"1999"	"1999"	161445
	"41 years"	"41"	"Texas"	"48"	"Female"	"F"	"2000"	"2000"	164548
	"41 years"	"41"	"Texas"	"48"	"Male"	"M"	"1996"	"1996"	148863
	"41 years"	"41"	"Texas"	"48"	"Male"	"M"	"1997"	"1997"	151633
	"41 years"	"41"	"Texas"	"48"	"Male"	"M"	"1998"	"1998"	160799
	"41 years"	"41"	"Texas"	"48"	"Male"	"M"	"1999"	"1999"	162594
	"41 years"	"41"	"Texas"	"48"	"Male"	"M"	"2000"	"2000"	166167
	"41 years"	"41"	"Utah"	"49"	"Female"	"F"	"1996"	"1996"	14226
	"41 years"	"41"	"Utah"	"49"	"Female"	"F"	"1997"	"1997"	14321
	"41 years"	"41"	"Utah"	"49"	"Female"	"F"	"1998"	"1998"	14901
	"41 years"	"41"	"Utah"	"49"	"Female"	"F"	"1999"	"1999"	14793
	"41 years"	"41"	"Utah"	"49"	"Female"	"F"	"2000"	"2000"	14883
	"41 years"	"41"	"Utah"	"49"	"Male"	"M"	"1996"	"1996"	14352
	"41 years"	"41"	"Utah"	"49"	"Male"	"M"	"1997"	"1997"	14407
	"41 years"	"41"	"Utah"	"49"	"Male"	"M"	"1998"	"1998"	15073
	"41 years"	"41"	"Utah"	"49"	"Male"	"M"	"1999"	"1999"	14979
	"41 years"	"41"	"Utah"	"49"	"Male"	"M"	"2000"	"2000"	15123
	"41 years"	"41"	"Vermont"	"50"	"Female"	"F"	"1996"	"1996"	5200
	"41 years"	"41"	"Vermont"	"50"	"Female"	"F"	"1997"	"1997"	5256
	"41 years"	"41"	"Vermont"	"50"	"Female"	"F"	"1998"	"1998"	5470
	"41 years"	"41"	"Vermont"	"50"	"Female"	"F"	"1999"	"1999"	5413
	"41 years"	"41"	"Vermont"	"50"	"Female"	"F"	"2000"	"2000"	5300
	"41 years"	"41"	"Vermont"	"50"	"Male"	"M"	"1996"	"1996"	5168
	"41 years"	"41"	"Vermont"	"50"	"Male"	"M"	"1997"	"1997"	5162
	"41 years"	"41"	"Vermont"	"50"	"Male"	"M"	"1998"	"1998"	5345
	"41 years"	"41"	"Vermont"	"50"	"Male"	"M"	"1999"	"1999"	5284
	"41 years"	"41"	"Vermont"	"50"	"Male"	"M"	"2000"	"2000"	5195
	"41 years"	"41"	"Virginia"	"51"	"Female"	"F"	"1996"	"1996"	56062
	"41 years"	"41"	"Virginia"	"51"	"Female"	"F"	"1997"	"1997"	56723
	"41 years"	"41"	"Virginia"	"51"	"Female"	"F"	"1998"	"1998"	59142
	"41 years"	"41"	"Virginia"	"51"	"Female"	"F"	"1999"	"1999"	59662
	"41 years"	"41"	"Virginia"	"51"	"Female"	"F"	"2000"	"2000"	60783
	"41 years"	"41"	"Virginia"	"51"	"Male"	"M"	"1996"	"1996"	54438
	"41 years"	"41"	"Virginia"	"51"	"Male"	"M"	"1997"	"1997"	54830
	"41 years"	"41"	"Virginia"	"51"	"Male"	"M"	"1998"	"1998"	57313
	"41 years"	"41"	"Virginia"	"51"	"Male"	"M"	"1999"	"1999"	57776
	"41 years"	"41"	"Virginia"	"51"	"Male"	"M"	"2000"	"2000"	58908
	"41 years"	"41"	"Washington"	"53"	"Female"	"F"	"1996"	"1996"	47456
	"41 years"	"41"	"Washington"	"53"	"Female"	"F"	"1997"	"1997"	47746
	"41 years"	"41"	"Washington"	"53"	"Female"	"F"	"1998"	"1998"	49232
	"41 years"	"41"	"Washington"	"53"	"Female"	"F"	"1999"	"1999"	48715
	"41 years"	"41"	"Washington"	"53"	"Female"	"F"	"2000"	"2000"	48628
	"41 years"	"41"	"Washington"	"53"	"Male"	"M"	"1996"	"1996"	47435
	"41 years"	"41"	"Washington"	"53"	"Male"	"M"	"1997"	"1997"	47557
	"41 years"	"41"	"Washington"	"53"	"Male"	"M"	"1998"	"1998"	49214
	"41 years"	"41"	"Washington"	"53"	"Male"	"M"	"1999"	"1999"	48676
	"41 years"	"41"	"Washington"	"53"	"Male"	"M"	"2000"	"2000"	48622
	"41 years"	"41"	"West Virginia"	"54"	"Female"	"F"	"1996"	"1996"	14659
	"41 years"	"41"	"West Virginia"	"54"	"Female"	"F"	"1997"	"1997"	14507
	"41 years"	"41"	"West Virginia"	"54"	"Female"	"F"	"1998"	"1998"	15039
	"41 years"	"41"	"West Virginia"	"54"	"Female"	"F"	"1999"	"1999"	14718
	"41 years"	"41"	"West Virginia"	"54"	"Female"	"F"	"2000"	"2000"	14401
	"41 years"	"41"	"West Virginia"	"54"	"Male"	"M"	"1996"	"1996"	14100
	"41 years"	"41"	"West Virginia"	"54"	"Male"	"M"	"1997"	"1997"	13851
	"41 years"	"41"	"West Virginia"	"54"	"Male"	"M"	"1998"	"1998"	14374
	"41 years"	"41"	"West Virginia"	"54"	"Male"	"M"	"1999"	"1999"	14017
	"41 years"	"41"	"West Virginia"	"54"	"Male"	"M"	"2000"	"2000"	13662
	"41 years"	"41"	"Wisconsin"	"55"	"Female"	"F"	"1996"	"1996"	42053
	"41 years"	"41"	"Wisconsin"	"55"	"Female"	"F"	"1997"	"1997"	42003
	"41 years"	"41"	"Wisconsin"	"55"	"Female"	"F"	"1998"	"1998"	43844
	"41 years"	"41"	"Wisconsin"	"55"	"Female"	"F"	"1999"	"1999"	43937
	"41 years"	"41"	"Wisconsin"	"55"	"Female"	"F"	"2000"	"2000"	44288
	"41 years"	"41"	"Wisconsin"	"55"	"Male"	"M"	"1996"	"1996"	42633
	"41 years"	"41"	"Wisconsin"	"55"	"Male"	"M"	"1997"	"1997"	42395
	"41 years"	"41"	"Wisconsin"	"55"	"Male"	"M"	"1998"	"1998"	44423
	"41 years"	"41"	"Wisconsin"	"55"	"Male"	"M"	"1999"	"1999"	44452
	"41 years"	"41"	"Wisconsin"	"55"	"Male"	"M"	"2000"	"2000"	44864
	"41 years"	"41"	"Wyoming"	"56"	"Female"	"F"	"1996"	"1996"	4298
	"41 years"	"41"	"Wyoming"	"56"	"Female"	"F"	"1997"	"1997"	4302
	"41 years"	"41"	"Wyoming"	"56"	"Female"	"F"	"1998"	"1998"	4342
	"41 years"	"41"	"Wyoming"	"56"	"Female"	"F"	"1999"	"1999"	4212
	"41 years"	"41"	"Wyoming"	"56"	"Female"	"F"	"2000"	"2000"	4204
	"41 years"	"41"	"Wyoming"	"56"	"Male"	"M"	"1996"	"1996"	4396
	"41 years"	"41"	"Wyoming"	"56"	"Male"	"M"	"1997"	"1997"	4344
	"41 years"	"41"	"Wyoming"	"56"	"Male"	"M"	"1998"	"1998"	4361
	"41 years"	"41"	"Wyoming"	"56"	"Male"	"M"	"1999"	"1999"	4172
	"41 years"	"41"	"Wyoming"	"56"	"Male"	"M"	"2000"	"2000"	4128
	"42 years"	"42"	"Alabama"	"01"	"Female"	"F"	"1996"	"1996"	33750
	"42 years"	"42"	"Alabama"	"01"	"Female"	"F"	"1997"	"1997"	34348
	"42 years"	"42"	"Alabama"	"01"	"Female"	"F"	"1998"	"1998"	34806
	"42 years"	"42"	"Alabama"	"01"	"Female"	"F"	"1999"	"1999"	36159
	"42 years"	"42"	"Alabama"	"01"	"Female"	"F"	"2000"	"2000"	35702
	"42 years"	"42"	"Alabama"	"01"	"Male"	"M"	"1996"	"1996"	32011
	"42 years"	"42"	"Alabama"	"01"	"Male"	"M"	"1997"	"1997"	32666
	"42 years"	"42"	"Alabama"	"01"	"Male"	"M"	"1998"	"1998"	32967
	"42 years"	"42"	"Alabama"	"01"	"Male"	"M"	"1999"	"1999"	34330
	"42 years"	"42"	"Alabama"	"01"	"Male"	"M"	"2000"	"2000"	33855
	"42 years"	"42"	"Alaska"	"02"	"Female"	"F"	"1996"	"1996"	5726
	"42 years"	"42"	"Alaska"	"02"	"Female"	"F"	"1997"	"1997"	5902
	"42 years"	"42"	"Alaska"	"02"	"Female"	"F"	"1998"	"1998"	5813
	"42 years"	"42"	"Alaska"	"02"	"Female"	"F"	"1999"	"1999"	5835
	"42 years"	"42"	"Alaska"	"02"	"Female"	"F"	"2000"	"2000"	5791
	"42 years"	"42"	"Alaska"	"02"	"Male"	"M"	"1996"	"1996"	6280
	"42 years"	"42"	"Alaska"	"02"	"Male"	"M"	"1997"	"1997"	6418
	"42 years"	"42"	"Alaska"	"02"	"Male"	"M"	"1998"	"1998"	6225
	"42 years"	"42"	"Alaska"	"02"	"Male"	"M"	"1999"	"1999"	6214
	"42 years"	"42"	"Alaska"	"02"	"Male"	"M"	"2000"	"2000"	6074
	"42 years"	"42"	"Arizona"	"04"	"Female"	"F"	"1996"	"1996"	32847
	"42 years"	"42"	"Arizona"	"04"	"Female"	"F"	"1997"	"1997"	34530
	"42 years"	"42"	"Arizona"	"04"	"Female"	"F"	"1998"	"1998"	35346
	"42 years"	"42"	"Arizona"	"04"	"Female"	"F"	"1999"	"1999"	37192
	"42 years"	"42"	"Arizona"	"04"	"Female"	"F"	"2000"	"2000"	37896
	"42 years"	"42"	"Arizona"	"04"	"Male"	"M"	"1996"	"1996"	32890
	"42 years"	"42"	"Arizona"	"04"	"Male"	"M"	"1997"	"1997"	34727
	"42 years"	"42"	"Arizona"	"04"	"Male"	"M"	"1998"	"1998"	35475
	"42 years"	"42"	"Arizona"	"04"	"Male"	"M"	"1999"	"1999"	37507
	"42 years"	"42"	"Arizona"	"04"	"Male"	"M"	"2000"	"2000"	38295
	"42 years"	"42"	"Arkansas"	"05"	"Female"	"F"	"1996"	"1996"	18619
	"42 years"	"42"	"Arkansas"	"05"	"Female"	"F"	"1997"	"1997"	18695
	"42 years"	"42"	"Arkansas"	"05"	"Female"	"F"	"1998"	"1998"	18827
	"42 years"	"42"	"Arkansas"	"05"	"Female"	"F"	"1999"	"1999"	19754
	"42 years"	"42"	"Arkansas"	"05"	"Female"	"F"	"2000"	"2000"	19683
	"42 years"	"42"	"Arkansas"	"05"	"Male"	"M"	"1996"	"1996"	18238
	"42 years"	"42"	"Arkansas"	"05"	"Male"	"M"	"1997"	"1997"	18461
	"42 years"	"42"	"Arkansas"	"05"	"Male"	"M"	"1998"	"1998"	18621
	"42 years"	"42"	"Arkansas"	"05"	"Male"	"M"	"1999"	"1999"	19712
	"42 years"	"42"	"Arkansas"	"05"	"Male"	"M"	"2000"	"2000"	19724
	"42 years"	"42"	"California"	"06"	"Female"	"F"	"1996"	"1996"	239571
	"42 years"	"42"	"California"	"06"	"Female"	"F"	"1997"	"1997"	250339
	"42 years"	"42"	"California"	"06"	"Female"	"F"	"1998"	"1998"	256375
	"42 years"	"42"	"California"	"06"	"Female"	"F"	"1999"	"1999"	264189
	"42 years"	"42"	"California"	"06"	"Female"	"F"	"2000"	"2000"	265981
	"42 years"	"42"	"California"	"06"	"Male"	"M"	"1996"	"1996"	240214
	"42 years"	"42"	"California"	"06"	"Male"	"M"	"1997"	"1997"	252266
	"42 years"	"42"	"California"	"06"	"Male"	"M"	"1998"	"1998"	258076
	"42 years"	"42"	"California"	"06"	"Male"	"M"	"1999"	"1999"	267780
	"42 years"	"42"	"California"	"06"	"Male"	"M"	"2000"	"2000"	269565
	"42 years"	"42"	"Colorado"	"08"	"Female"	"F"	"1996"	"1996"	34425
	"42 years"	"42"	"Colorado"	"08"	"Female"	"F"	"1997"	"1997"	34948
	"42 years"	"42"	"Colorado"	"08"	"Female"	"F"	"1998"	"1998"	35369
	"42 years"	"42"	"Colorado"	"08"	"Female"	"F"	"1999"	"1999"	37245
	"42 years"	"42"	"Colorado"	"08"	"Female"	"F"	"2000"	"2000"	37247
	"42 years"	"42"	"Colorado"	"08"	"Male"	"M"	"1996"	"1996"	34822
	"42 years"	"42"	"Colorado"	"08"	"Male"	"M"	"1997"	"1997"	35493
	"42 years"	"42"	"Colorado"	"08"	"Male"	"M"	"1998"	"1998"	35768
	"42 years"	"42"	"Colorado"	"08"	"Male"	"M"	"1999"	"1999"	37787
	"42 years"	"42"	"Colorado"	"08"	"Male"	"M"	"2000"	"2000"	37859
	"42 years"	"42"	"Connecticut"	"09"	"Female"	"F"	"1996"	"1996"	27283
	"42 years"	"42"	"Connecticut"	"09"	"Female"	"F"	"1997"	"1997"	27975
	"42 years"	"42"	"Connecticut"	"09"	"Female"	"F"	"1998"	"1998"	28456
	"42 years"	"42"	"Connecticut"	"09"	"Female"	"F"	"1999"	"1999"	29471
	"42 years"	"42"	"Connecticut"	"09"	"Female"	"F"	"2000"	"2000"	29804
	"42 years"	"42"	"Connecticut"	"09"	"Male"	"M"	"1996"	"1996"	26258
	"42 years"	"42"	"Connecticut"	"09"	"Male"	"M"	"1997"	"1997"	27114
	"42 years"	"42"	"Connecticut"	"09"	"Male"	"M"	"1998"	"1998"	27552
	"42 years"	"42"	"Connecticut"	"09"	"Male"	"M"	"1999"	"1999"	28763
	"42 years"	"42"	"Connecticut"	"09"	"Male"	"M"	"2000"	"2000"	29114
	"42 years"	"42"	"Delaware"	"10"	"Female"	"F"	"1996"	"1996"	5729
	"42 years"	"42"	"Delaware"	"10"	"Female"	"F"	"1997"	"1997"	5868
	"42 years"	"42"	"Delaware"	"10"	"Female"	"F"	"1998"	"1998"	6015
	"42 years"	"42"	"Delaware"	"10"	"Female"	"F"	"1999"	"1999"	6437
	"42 years"	"42"	"Delaware"	"10"	"Female"	"F"	"2000"	"2000"	6555
	"42 years"	"42"	"Delaware"	"10"	"Male"	"M"	"1996"	"1996"	5523
	"42 years"	"42"	"Delaware"	"10"	"Male"	"M"	"1997"	"1997"	5697
	"42 years"	"42"	"Delaware"	"10"	"Male"	"M"	"1998"	"1998"	5830
	"42 years"	"42"	"Delaware"	"10"	"Male"	"M"	"1999"	"1999"	6266
	"42 years"	"42"	"Delaware"	"10"	"Male"	"M"	"2000"	"2000"	6370
	"42 years"	"42"	"District of Columbia"	"11"	"Female"	"F"	"1996"	"1996"	4123
	"42 years"	"42"	"District of Columbia"	"11"	"Female"	"F"	"1997"	"1997"	4198
	"42 years"	"42"	"District of Columbia"	"11"	"Female"	"F"	"1998"	"1998"	4060
	"42 years"	"42"	"District of Columbia"	"11"	"Female"	"F"	"1999"	"1999"	4078
	"42 years"	"42"	"District of Columbia"	"11"	"Female"	"F"	"2000"	"2000"	4068
	"42 years"	"42"	"District of Columbia"	"11"	"Male"	"M"	"1996"	"1996"	3954
	"42 years"	"42"	"District of Columbia"	"11"	"Male"	"M"	"1997"	"1997"	4089
	"42 years"	"42"	"District of Columbia"	"11"	"Male"	"M"	"1998"	"1998"	4013
	"42 years"	"42"	"District of Columbia"	"11"	"Male"	"M"	"1999"	"1999"	4110
	"42 years"	"42"	"District of Columbia"	"11"	"Male"	"M"	"2000"	"2000"	4122
	"42 years"	"42"	"Florida"	"12"	"Female"	"F"	"1996"	"1996"	108190
	"42 years"	"42"	"Florida"	"12"	"Female"	"F"	"1997"	"1997"	113665
	"42 years"	"42"	"Florida"	"12"	"Female"	"F"	"1998"	"1998"	116948
	"42 years"	"42"	"Florida"	"12"	"Female"	"F"	"1999"	"1999"	122402
	"42 years"	"42"	"Florida"	"12"	"Female"	"F"	"2000"	"2000"	124545
	"42 years"	"42"	"Florida"	"12"	"Male"	"M"	"1996"	"1996"	105434
	"42 years"	"42"	"Florida"	"12"	"Male"	"M"	"1997"	"1997"	111356
	"42 years"	"42"	"Florida"	"12"	"Male"	"M"	"1998"	"1998"	114346
	"42 years"	"42"	"Florida"	"12"	"Male"	"M"	"1999"	"1999"	120311
	"42 years"	"42"	"Florida"	"12"	"Male"	"M"	"2000"	"2000"	122452
	"42 years"	"42"	"Georgia"	"13"	"Female"	"F"	"1996"	"1996"	58982
	"42 years"	"42"	"Georgia"	"13"	"Female"	"F"	"1997"	"1997"	61349
	"42 years"	"42"	"Georgia"	"13"	"Female"	"F"	"1998"	"1998"	62745
	"42 years"	"42"	"Georgia"	"13"	"Female"	"F"	"1999"	"1999"	65945
	"42 years"	"42"	"Georgia"	"13"	"Female"	"F"	"2000"	"2000"	66511
	"42 years"	"42"	"Georgia"	"13"	"Male"	"M"	"1996"	"1996"	56731
	"42 years"	"42"	"Georgia"	"13"	"Male"	"M"	"1997"	"1997"	59355
	"42 years"	"42"	"Georgia"	"13"	"Male"	"M"	"1998"	"1998"	60641
	"42 years"	"42"	"Georgia"	"13"	"Male"	"M"	"1999"	"1999"	64099
	"42 years"	"42"	"Georgia"	"13"	"Male"	"M"	"2000"	"2000"	64880
	"42 years"	"42"	"Hawaii"	"15"	"Female"	"F"	"1996"	"1996"	9454
	"42 years"	"42"	"Hawaii"	"15"	"Female"	"F"	"1997"	"1997"	9725
	"42 years"	"42"	"Hawaii"	"15"	"Female"	"F"	"1998"	"1998"	9698
	"42 years"	"42"	"Hawaii"	"15"	"Female"	"F"	"1999"	"1999"	9570
	"42 years"	"42"	"Hawaii"	"15"	"Female"	"F"	"2000"	"2000"	9444
	"42 years"	"42"	"Hawaii"	"15"	"Male"	"M"	"1996"	"1996"	9617
	"42 years"	"42"	"Hawaii"	"15"	"Male"	"M"	"1997"	"1997"	9855
	"42 years"	"42"	"Hawaii"	"15"	"Male"	"M"	"1998"	"1998"	9786
	"42 years"	"42"	"Hawaii"	"15"	"Male"	"M"	"1999"	"1999"	9620
	"42 years"	"42"	"Hawaii"	"15"	"Male"	"M"	"2000"	"2000"	9501
	"42 years"	"42"	"Idaho"	"16"	"Female"	"F"	"1996"	"1996"	9431
	"42 years"	"42"	"Idaho"	"16"	"Female"	"F"	"1997"	"1997"	9482
	"42 years"	"42"	"Idaho"	"16"	"Female"	"F"	"1998"	"1998"	9547
	"42 years"	"42"	"Idaho"	"16"	"Female"	"F"	"1999"	"1999"	9911
	"42 years"	"42"	"Idaho"	"16"	"Female"	"F"	"2000"	"2000"	9882
	"42 years"	"42"	"Idaho"	"16"	"Male"	"M"	"1996"	"1996"	9527
	"42 years"	"42"	"Idaho"	"16"	"Male"	"M"	"1997"	"1997"	9587
	"42 years"	"42"	"Idaho"	"16"	"Male"	"M"	"1998"	"1998"	9569
	"42 years"	"42"	"Idaho"	"16"	"Male"	"M"	"1999"	"1999"	9942
	"42 years"	"42"	"Idaho"	"16"	"Male"	"M"	"2000"	"2000"	9848
	"42 years"	"42"	"Illinois"	"17"	"Female"	"F"	"1996"	"1996"	93161
	"42 years"	"42"	"Illinois"	"17"	"Female"	"F"	"1997"	"1997"	95729
	"42 years"	"42"	"Illinois"	"17"	"Female"	"F"	"1998"	"1998"	96686
	"42 years"	"42"	"Illinois"	"17"	"Female"	"F"	"1999"	"1999"	100229
	"42 years"	"42"	"Illinois"	"17"	"Female"	"F"	"2000"	"2000"	100503
	"42 years"	"42"	"Illinois"	"17"	"Male"	"M"	"1996"	"1996"	90224
	"42 years"	"42"	"Illinois"	"17"	"Male"	"M"	"1997"	"1997"	93166
	"42 years"	"42"	"Illinois"	"17"	"Male"	"M"	"1998"	"1998"	93966
	"42 years"	"42"	"Illinois"	"17"	"Male"	"M"	"1999"	"1999"	97902
	"42 years"	"42"	"Illinois"	"17"	"Male"	"M"	"2000"	"2000"	98146
	"42 years"	"42"	"Indiana"	"18"	"Female"	"F"	"1996"	"1996"	46804
	"42 years"	"42"	"Indiana"	"18"	"Female"	"F"	"1997"	"1997"	47124
	"42 years"	"42"	"Indiana"	"18"	"Female"	"F"	"1998"	"1998"	47123
	"42 years"	"42"	"Indiana"	"18"	"Female"	"F"	"1999"	"1999"	49379
	"42 years"	"42"	"Indiana"	"18"	"Female"	"F"	"2000"	"2000"	49106
	"42 years"	"42"	"Indiana"	"18"	"Male"	"M"	"1996"	"1996"	45667
	"42 years"	"42"	"Indiana"	"18"	"Male"	"M"	"1997"	"1997"	46341
	"42 years"	"42"	"Indiana"	"18"	"Male"	"M"	"1998"	"1998"	46354
	"42 years"	"42"	"Indiana"	"18"	"Male"	"M"	"1999"	"1999"	48993
	"42 years"	"42"	"Indiana"	"18"	"Male"	"M"	"2000"	"2000"	48776
	"42 years"	"42"	"Iowa"	"19"	"Female"	"F"	"1996"	"1996"	22219
	"42 years"	"42"	"Iowa"	"19"	"Female"	"F"	"1997"	"1997"	22351
	"42 years"	"42"	"Iowa"	"19"	"Female"	"F"	"1998"	"1998"	22217
	"42 years"	"42"	"Iowa"	"19"	"Female"	"F"	"1999"	"1999"	22971
	"42 years"	"42"	"Iowa"	"19"	"Female"	"F"	"2000"	"2000"	22809
	"42 years"	"42"	"Iowa"	"19"	"Male"	"M"	"1996"	"1996"	21941
	"42 years"	"42"	"Iowa"	"19"	"Male"	"M"	"1997"	"1997"	22196
	"42 years"	"42"	"Iowa"	"19"	"Male"	"M"	"1998"	"1998"	22043
	"42 years"	"42"	"Iowa"	"19"	"Male"	"M"	"1999"	"1999"	22945
	"42 years"	"42"	"Iowa"	"19"	"Male"	"M"	"2000"	"2000"	22783
	"42 years"	"42"	"Kansas"	"20"	"Female"	"F"	"1996"	"1996"	20529
	"42 years"	"42"	"Kansas"	"20"	"Female"	"F"	"1997"	"1997"	20830
	"42 years"	"42"	"Kansas"	"20"	"Female"	"F"	"1998"	"1998"	20936
	"42 years"	"42"	"Kansas"	"20"	"Female"	"F"	"1999"	"1999"	21721
	"42 years"	"42"	"Kansas"	"20"	"Female"	"F"	"2000"	"2000"	21481
	"42 years"	"42"	"Kansas"	"20"	"Male"	"M"	"1996"	"1996"	20465
	"42 years"	"42"	"Kansas"	"20"	"Male"	"M"	"1997"	"1997"	20849
	"42 years"	"42"	"Kansas"	"20"	"Male"	"M"	"1998"	"1998"	20838
	"42 years"	"42"	"Kansas"	"20"	"Male"	"M"	"1999"	"1999"	21730
	"42 years"	"42"	"Kansas"	"20"	"Male"	"M"	"2000"	"2000"	21366
	"42 years"	"42"	"Kentucky"	"21"	"Female"	"F"	"1996"	"1996"	30908
	"42 years"	"42"	"Kentucky"	"21"	"Female"	"F"	"1997"	"1997"	31327
	"42 years"	"42"	"Kentucky"	"21"	"Female"	"F"	"1998"	"1998"	31549
	"42 years"	"42"	"Kentucky"	"21"	"Female"	"F"	"1999"	"1999"	33115
	"42 years"	"42"	"Kentucky"	"21"	"Female"	"F"	"2000"	"2000"	33191
	"42 years"	"42"	"Kentucky"	"21"	"Male"	"M"	"1996"	"1996"	29618
	"42 years"	"42"	"Kentucky"	"21"	"Male"	"M"	"1997"	"1997"	30131
	"42 years"	"42"	"Kentucky"	"21"	"Male"	"M"	"1998"	"1998"	30239
	"42 years"	"42"	"Kentucky"	"21"	"Male"	"M"	"1999"	"1999"	31939
	"42 years"	"42"	"Kentucky"	"21"	"Male"	"M"	"2000"	"2000"	31938
	"42 years"	"42"	"Louisiana"	"22"	"Female"	"F"	"1996"	"1996"	34028
	"42 years"	"42"	"Louisiana"	"22"	"Female"	"F"	"1997"	"1997"	34371
	"42 years"	"42"	"Louisiana"	"22"	"Female"	"F"	"1998"	"1998"	34329
	"42 years"	"42"	"Louisiana"	"22"	"Female"	"F"	"1999"	"1999"	35629
	"42 years"	"42"	"Louisiana"	"22"	"Female"	"F"	"2000"	"2000"	35398
	"42 years"	"42"	"Louisiana"	"22"	"Male"	"M"	"1996"	"1996"	32485
	"42 years"	"42"	"Louisiana"	"22"	"Male"	"M"	"1997"	"1997"	33016
	"42 years"	"42"	"Louisiana"	"22"	"Male"	"M"	"1998"	"1998"	32924
	"42 years"	"42"	"Louisiana"	"22"	"Male"	"M"	"1999"	"1999"	34372
	"42 years"	"42"	"Louisiana"	"22"	"Male"	"M"	"2000"	"2000"	34248
	"42 years"	"42"	"Maine"	"23"	"Female"	"F"	"1996"	"1996"	10584
	"42 years"	"42"	"Maine"	"23"	"Female"	"F"	"1997"	"1997"	10748
	"42 years"	"42"	"Maine"	"23"	"Female"	"F"	"1998"	"1998"	10724
	"42 years"	"42"	"Maine"	"23"	"Female"	"F"	"1999"	"1999"	11285
	"42 years"	"42"	"Maine"	"23"	"Female"	"F"	"2000"	"2000"	11350
	"42 years"	"42"	"Maine"	"23"	"Male"	"M"	"1996"	"1996"	10317
	"42 years"	"42"	"Maine"	"23"	"Male"	"M"	"1997"	"1997"	10424
	"42 years"	"42"	"Maine"	"23"	"Male"	"M"	"1998"	"1998"	10274
	"42 years"	"42"	"Maine"	"23"	"Male"	"M"	"1999"	"1999"	10772
	"42 years"	"42"	"Maine"	"23"	"Male"	"M"	"2000"	"2000"	10766
	"42 years"	"42"	"Maryland"	"24"	"Female"	"F"	"1996"	"1996"	42730
	"42 years"	"42"	"Maryland"	"24"	"Female"	"F"	"1997"	"1997"	43766
	"42 years"	"42"	"Maryland"	"24"	"Female"	"F"	"1998"	"1998"	44378
	"42 years"	"42"	"Maryland"	"24"	"Female"	"F"	"1999"	"1999"	46477
	"42 years"	"42"	"Maryland"	"24"	"Female"	"F"	"2000"	"2000"	47057
	"42 years"	"42"	"Maryland"	"24"	"Male"	"M"	"1996"	"1996"	39990
	"42 years"	"42"	"Maryland"	"24"	"Male"	"M"	"1997"	"1997"	41046
	"42 years"	"42"	"Maryland"	"24"	"Male"	"M"	"1998"	"1998"	41410
	"42 years"	"42"	"Maryland"	"24"	"Male"	"M"	"1999"	"1999"	43515
	"42 years"	"42"	"Maryland"	"24"	"Male"	"M"	"2000"	"2000"	43992
	"42 years"	"42"	"Massachusetts"	"25"	"Female"	"F"	"1996"	"1996"	48349
