"Notes"	"States"	"States Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"2011"	"2011"	7482
	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"2012"	"2012"	7767
	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"2013"	"2013"	7841
	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"2014"	"2014"	7688
	"Maine"	"23"	"23 years"	"23"	"Female"	"F"	"2015"	"2015"	7544
	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"2011"	"2011"	7879
	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"2012"	"2012"	7839
	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"2013"	"2013"	7819
	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"2014"	"2014"	7848
	"Maine"	"23"	"23 years"	"23"	"Male"	"M"	"2015"	"2015"	7807
	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"2011"	"2011"	7342
	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"2012"	"2012"	7435
	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"2013"	"2013"	7748
	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"2014"	"2014"	7827
	"Maine"	"23"	"24 years"	"24"	"Female"	"F"	"2015"	"2015"	7616
	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"2011"	"2011"	7614
	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"2012"	"2012"	7836
	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"2013"	"2013"	7881
	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"2014"	"2014"	7897
	"Maine"	"23"	"24 years"	"24"	"Male"	"M"	"2015"	"2015"	7902
	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"2011"	"2011"	7472
	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"2012"	"2012"	7352
	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"2013"	"2013"	7408
	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"2014"	"2014"	7779
	"Maine"	"23"	"25 years"	"25"	"Female"	"F"	"2015"	"2015"	7829
	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"2011"	"2011"	7565
	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"2012"	"2012"	7555
	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"2013"	"2013"	7835
	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"2014"	"2014"	7932
	"Maine"	"23"	"25 years"	"25"	"Male"	"M"	"2015"	"2015"	7847
	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"2011"	"2011"	7527
	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"2012"	"2012"	7481
	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"2013"	"2013"	7360
	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"2014"	"2014"	7448
	"Maine"	"23"	"26 years"	"26"	"Female"	"F"	"2015"	"2015"	7762
	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"2011"	"2011"	7505
	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"2012"	"2012"	7532
	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"2013"	"2013"	7674
	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"2014"	"2014"	7928
	"Maine"	"23"	"26 years"	"26"	"Male"	"M"	"2015"	"2015"	7994
	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"2011"	"2011"	7206
	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"2012"	"2012"	7560
	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"2013"	"2013"	7585
	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"2014"	"2014"	7563
	"Maine"	"23"	"27 years"	"27"	"Female"	"F"	"2015"	"2015"	7593
	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"2011"	"2011"	7173
	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"2012"	"2012"	7570
	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"2013"	"2013"	7652
	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"2014"	"2014"	7712
	"Maine"	"23"	"27 years"	"27"	"Male"	"M"	"2015"	"2015"	7918
	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"2011"	"2011"	7319
	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"2012"	"2012"	7270
	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"2013"	"2013"	7623
	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"2014"	"2014"	7728
	"Maine"	"23"	"28 years"	"28"	"Female"	"F"	"2015"	"2015"	7563
	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"2011"	"2011"	7214
	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"2012"	"2012"	7170
	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"2013"	"2013"	7597
	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"2014"	"2014"	7713
	"Maine"	"23"	"28 years"	"28"	"Male"	"M"	"2015"	"2015"	7734
	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"2011"	"2011"	7512
	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"2012"	"2012"	7424
	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"2013"	"2013"	7301
	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"2014"	"2014"	7731
	"Maine"	"23"	"29 years"	"29"	"Female"	"F"	"2015"	"2015"	7834
	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"2011"	"2011"	7222
	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"2012"	"2012"	7255
	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"2013"	"2013"	7217
	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"2014"	"2014"	7697
	"Maine"	"23"	"29 years"	"29"	"Male"	"M"	"2015"	"2015"	7739
	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"2011"	"2011"	7352
	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"2012"	"2012"	7569
	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"2013"	"2013"	7441
	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"2014"	"2014"	7343
	"Maine"	"23"	"30 years"	"30"	"Female"	"F"	"2015"	"2015"	7798
	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"2011"	"2011"	7241
	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"2012"	"2012"	7257
	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"2013"	"2013"	7278
	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"2014"	"2014"	7321
	"Maine"	"23"	"30 years"	"30"	"Male"	"M"	"2015"	"2015"	7708
	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"2011"	"2011"	7490
	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"2012"	"2012"	7429
	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"2013"	"2013"	7641
	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"2014"	"2014"	7541
	"Maine"	"23"	"31 years"	"31"	"Female"	"F"	"2015"	"2015"	7423
	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"2011"	"2011"	7584
	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"2012"	"2012"	7295
	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"2013"	"2013"	7340
	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"2014"	"2014"	7404
	"Maine"	"23"	"31 years"	"31"	"Male"	"M"	"2015"	"2015"	7433
	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"2011"	"2011"	7356
	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"2012"	"2012"	7537
	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"2013"	"2013"	7500
	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"2014"	"2014"	7689
	"Maine"	"23"	"32 years"	"32"	"Female"	"F"	"2015"	"2015"	7599
	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"2011"	"2011"	7215
	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"2012"	"2012"	7607
	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"2013"	"2013"	7355
	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"2014"	"2014"	7411
	"Maine"	"23"	"32 years"	"32"	"Male"	"M"	"2015"	"2015"	7443
	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"2011"	"2011"	7393
	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"2012"	"2012"	7329
	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"2013"	"2013"	7623
	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"2014"	"2014"	7579
	"Maine"	"23"	"33 years"	"33"	"Female"	"F"	"2015"	"2015"	7722
	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"2011"	"2011"	7156
	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"2012"	"2012"	7214
	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"2013"	"2013"	7697
	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"2014"	"2014"	7457
	"Maine"	"23"	"33 years"	"33"	"Male"	"M"	"2015"	"2015"	7525
	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"2011"	"2011"	7159
	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"2012"	"2012"	7385
	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"2013"	"2013"	7394
	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"2014"	"2014"	7694
	"Maine"	"23"	"34 years"	"34"	"Female"	"F"	"2015"	"2015"	7586
	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"2011"	"2011"	7048
	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"2012"	"2012"	7129
	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"2013"	"2013"	7233
	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"2014"	"2014"	7699
	"Maine"	"23"	"34 years"	"34"	"Male"	"M"	"2015"	"2015"	7458
	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"2011"	"2011"	7143
	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"2012"	"2012"	7188
	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"2013"	"2013"	7411
	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"2014"	"2014"	7512
	"Maine"	"23"	"35 years"	"35"	"Female"	"F"	"2015"	"2015"	7752
	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"2011"	"2011"	6913
	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"2012"	"2012"	7093
	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"2013"	"2013"	7191
	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"2014"	"2014"	7242
	"Maine"	"23"	"35 years"	"35"	"Male"	"M"	"2015"	"2015"	7730
	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"2011"	"2011"	7500
	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"2012"	"2012"	7193
	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"2013"	"2013"	7240
	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"2014"	"2014"	7484
	"Maine"	"23"	"36 years"	"36"	"Female"	"F"	"2015"	"2015"	7574
	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"2011"	"2011"	7204
	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"2012"	"2012"	6917
	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"2013"	"2013"	7129
	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"2014"	"2014"	7244
	"Maine"	"23"	"36 years"	"36"	"Male"	"M"	"2015"	"2015"	7266
	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"2011"	"2011"	7416
	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"2012"	"2012"	7496
	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"2013"	"2013"	7232
	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"2014"	"2014"	7231
	"Maine"	"23"	"37 years"	"37"	"Female"	"F"	"2015"	"2015"	7477
	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"2011"	"2011"	7241
	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"2012"	"2012"	7213
	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"2013"	"2013"	6918
	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"2014"	"2014"	7146
	"Maine"	"23"	"37 years"	"37"	"Male"	"M"	"2015"	"2015"	7271
	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"2011"	"2011"	7787
	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"2012"	"2012"	7432
	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"2013"	"2013"	7495
	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"2014"	"2014"	7267
	"Maine"	"23"	"38 years"	"38"	"Female"	"F"	"2015"	"2015"	7265
	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"2011"	"2011"	7476
	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"2012"	"2012"	7280
	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"2013"	"2013"	7215
	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"2014"	"2014"	6890
	"Maine"	"23"	"38 years"	"38"	"Male"	"M"	"2015"	"2015"	7143
	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"2011"	"2011"	8473
	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"2012"	"2012"	7851
	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"2013"	"2013"	7492
	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"2014"	"2014"	7501
	"Maine"	"23"	"39 years"	"39"	"Female"	"F"	"2015"	"2015"	7277
	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"2011"	"2011"	8131
	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"2012"	"2012"	7475
	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"2013"	"2013"	7287
	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"2014"	"2014"	7289
	"Maine"	"23"	"39 years"	"39"	"Male"	"M"	"2015"	"2015"	6920
	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"2011"	"2011"	9029
	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"2012"	"2012"	8514
	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"2013"	"2013"	7882
	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"2014"	"2014"	7556
	"Maine"	"23"	"40 years"	"40"	"Female"	"F"	"2015"	"2015"	7501
	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"2011"	"2011"	8860
	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"2012"	"2012"	8142
	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"2013"	"2013"	7461
	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"2014"	"2014"	7336
	"Maine"	"23"	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	7290
	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	9173
	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	9042
	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	8485
	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	7901
	"Maine"	"23"	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	7565
	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	8945
	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	8885
	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	8148
	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	7482
	"Maine"	"23"	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	7346
	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	8958
	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	9202
	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	9043
	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	8533
	"Maine"	"23"	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	7908
	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	8688
	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	8903
	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	8948
	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	8186
	"Maine"	"23"	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	7451
	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	9133
	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	8919
	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	9204
	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	9018
	"Maine"	"23"	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	8528
	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	8755
	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	8707
	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	8905
	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	8940
	"Maine"	"23"	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	8167
	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	9471
	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	9088
	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	8901
	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	9185
	"Maine"	"23"	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	9015
	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	9023
	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	8754
	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	8708
	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	8925
	"Maine"	"23"	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	8913
	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	9564
	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	9480
	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	9082
	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	8898
	"Maine"	"23"	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	9191
	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	9367
	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	8981
	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	8719
	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	8693
	"Maine"	"23"	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	8910
	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	10244
	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	9537
	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	9443
	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	9097
	"Maine"	"23"	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	8879
	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	9784
	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	9309
	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	8968
	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	8725
	"Maine"	"23"	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	8642
	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	10621
	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	10192
	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	9539
	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	9425
	"Maine"	"23"	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	9044
	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	10345
	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	9755
	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	9236
	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	8924
	"Maine"	"23"	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	8643
	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	11009
	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	10613
	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	10163
	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	9567
	"Maine"	"23"	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	9425
	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	10518
	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	10303
	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	9669
	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	9195
	"Maine"	"23"	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	8848
	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	11064
	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	10993
	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	10530
	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	10129
	"Maine"	"23"	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	9493
	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	10788
	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	10486
	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	10297
	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	9658
	"Maine"	"23"	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	9171
	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"2011"	"2011"	11363
	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"2012"	"2012"	11070
	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	10943
	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	10533
	"Maine"	"23"	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	10110
	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"2011"	"2011"	10963
	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"2012"	"2012"	10723
	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	10470
	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	10276
	"Maine"	"23"	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	9591
	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"2011"	"2011"	11439
	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"2012"	"2012"	11339
	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	11052
	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	10955
	"Maine"	"23"	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	10500
	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	10952
	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	10833
	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	10629
	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	10389
	"Maine"	"23"	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	10207
	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	11307
	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	11369
	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	11283
	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	10988
	"Maine"	"23"	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	10881
	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	10839
	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	10866
	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	10764
	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	10605
	"Maine"	"23"	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	10323
	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	11533
	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	11307
	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	11356
	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	11290
	"Maine"	"23"	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	10964
	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	10868
	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	10799
	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	10813
	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	10745
	"Maine"	"23"	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	10563
	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	11305
	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	11478
	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	11283
	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	11338
	"Maine"	"23"	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	11250
	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	10877
	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	10741
	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	10684
	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	10678
	"Maine"	"23"	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	10597
	"Maine"	"23"	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	11160
	"Maine"	"23"	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	11248
	"Maine"	"23"	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	11438
