"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"56 years"	"56"	"Female"	"F"	"2004"	"2004"	9456	1850723	510.9
	"56 years"	"56"	"Female"	"F"	"2005"	"2005"	9364	1863943	502.4
	"56 years"	"56"	"Female"	"F"	"2006"	"2006"	9397	1930335	486.8
	"56 years"	"56"	"Female"	"F"	"2007"	"2007"	9446	1936853	487.7
	"56 years"	"56"	"Female"	"F"	"2008"	"2008"	9799	1980548	494.8
	"56 years"	"56"	"Female"	"F"	"2009"	"2009"	10093	2048144	492.8
	"56 years"	"56"	"Female"	"F"	"2010"	"2010"	10338	2081372	496.7
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	10407	2173959	478.7
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	11110	2179804	509.7
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	11397	2243717	508.0
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	11703	2254749	519.0
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	11834	2255835	524.6
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	11931	2311661	516.1
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	11882	2290060	518.9
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	11699	2244572	521.2
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	11173	2235893	499.7
	"56 years"	"56"	"Female"	"F"	"2020 "	"2020"	12646	2225298	568.3
	"56 years"	"56"	"Male"	"M"	"2001"	"2001"	12151	1383009	878.6
	"56 years"	"56"	"Male"	"M"	"2002"	"2002"	12511	1382872	904.7
	"56 years"	"56"	"Male"	"M"	"2003"	"2003"	15540	1844529	842.5
	"56 years"	"56"	"Male"	"M"	"2004"	"2004"	14806	1753133	844.5
	"56 years"	"56"	"Male"	"M"	"2005"	"2005"	14965	1761297	849.7
	"56 years"	"56"	"Male"	"M"	"2006"	"2006"	15155	1830564	827.9
	"56 years"	"56"	"Male"	"M"	"2007"	"2007"	15509	1824531	850.0
	"56 years"	"56"	"Male"	"M"	"2008"	"2008"	16153	1870156	863.7
	"56 years"	"56"	"Male"	"M"	"2009"	"2009"	16479	1927719	854.8
	"56 years"	"56"	"Male"	"M"	"2010"	"2010"	16702	1956141	853.8
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	17542	2058561	852.1
	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	17497	2060591	849.1
	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	18074	2125826	850.2
	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	18230	2140722	851.6
	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	18224	2143285	850.3
	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	18283	2207097	828.4
	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	18374	2171286	846.2
	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	18158	2132558	851.5
	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	17793	2125123	837.3
	"56 years"	"56"	"Male"	"M"	"2020 "	"2020"	21168	2118583	999.2
	"57 years"	"57"	"Female"	"F"	"2001"	"2001"	8815	1447922	608.8
	"57 years"	"57"	"Female"	"F"	"2002"	"2002"	8552	1459583	585.9
	"57 years"	"57"	"Female"	"F"	"2003"	"2003"	8660	1458769	593.7
	"57 years"	"57"	"Female"	"F"	"2004"	"2004"	10556	1933353	546.0
	"57 years"	"57"	"Female"	"F"	"2005"	"2005"	10221	1842786	554.6
	"57 years"	"57"	"Female"	"F"	"2006"	"2006"	10088	1855370	543.7
	"57 years"	"57"	"Female"	"F"	"2007"	"2007"	10007	1920539	521.1
	"57 years"	"57"	"Female"	"F"	"2008"	"2008"	10054	1926122	522.0
	"57 years"	"57"	"Female"	"F"	"2009"	"2009"	10392	1968595	527.9
	"57 years"	"57"	"Female"	"F"	"2010"	"2010"	10529	2031031	518.4
	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	11308	2098676	538.8
	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	11452	2165714	528.8
	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	11907	2171182	548.4
	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	12409	2237030	554.7
	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	12584	2246694	560.1
	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	12662	2241986	564.8
	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	12929	2303341	561.3
	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	12654	2274643	556.3
	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	12317	2230590	552.2
	"57 years"	"57"	"Female"	"F"	"2020 "	"2020"	14072	2223160	633.0
	"57 years"	"57"	"Male"	"M"	"2001"	"2001"	13207	1357485	972.9
	"57 years"	"57"	"Male"	"M"	"2002"	"2002"	12923	1374045	940.5
	"57 years"	"57"	"Male"	"M"	"2003"	"2003"	13169	1372827	959.3
	"57 years"	"57"	"Male"	"M"	"2004"	"2004"	16282	1830349	889.6
	"57 years"	"57"	"Male"	"M"	"2005"	"2005"	16057	1739222	923.2
	"57 years"	"57"	"Male"	"M"	"2006"	"2006"	15926	1746603	911.8
	"57 years"	"57"	"Male"	"M"	"2007"	"2007"	16272	1814344	896.9
	"57 years"	"57"	"Male"	"M"	"2008"	"2008"	16467	1807079	911.2
	"57 years"	"57"	"Male"	"M"	"2009"	"2009"	17257	1851260	932.2
	"57 years"	"57"	"Male"	"M"	"2010"	"2010"	17421	1905355	914.3
	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	17791	1967413	904.3
	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	18287	2041891	895.6
	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	18656	2044395	912.5
	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	19492	2110149	923.7
	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	19693	2124551	926.9
	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	19808	2120821	934.0
	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	19776	2190232	902.9
	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	19889	2148167	925.9
	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	19341	2111795	915.9
	"57 years"	"57"	"Male"	"M"	"2020 "	"2020"	22489	2104702	1068.5
	"58 years"	"58"	"Female"	"F"	"2001"	"2001"	9815	1500388	654.2
	"58 years"	"58"	"Female"	"F"	"2002"	"2002"	9401	1444145	651.0
	"58 years"	"58"	"Female"	"F"	"2003"	"2003"	9403	1456110	645.8
	"58 years"	"58"	"Female"	"F"	"2004"	"2004"	9234	1455355	634.5
	"58 years"	"58"	"Female"	"F"	"2005"	"2005"	11305	1929365	585.9
	"58 years"	"58"	"Female"	"F"	"2006"	"2006"	11030	1839667	599.6
	"58 years"	"58"	"Female"	"F"	"2007"	"2007"	10676	1852510	576.3
	"58 years"	"58"	"Female"	"F"	"2008"	"2008"	10720	1918225	558.8
	"58 years"	"58"	"Female"	"F"	"2009"	"2009"	10813	1924101	562.0
	"58 years"	"58"	"Female"	"F"	"2010"	"2010"	11171	1960120	569.9
	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	11376	2026114	561.5
	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	11875	2089942	568.2
	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	12323	2156648	571.4
	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	12721	2163798	587.9
	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	13361	2228294	599.6
	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	13403	2232174	600.4
	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	13554	2232903	607.0
	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	13478	2287131	589.3
	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	13439	2259796	594.7
	"58 years"	"58"	"Female"	"F"	"2020 "	"2020"	14885	2216957	671.4
	"58 years"	"58"	"Male"	"M"	"2001"	"2001"	14710	1399744	1050.9
	"58 years"	"58"	"Male"	"M"	"2002"	"2002"	14163	1348687	1050.1
	"58 years"	"58"	"Male"	"M"	"2003"	"2003"	13913	1365498	1018.9
	"58 years"	"58"	"Male"	"M"	"2004"	"2004"	13859	1364399	1015.8
	"58 years"	"58"	"Male"	"M"	"2005"	"2005"	17318	1819296	951.9
	"58 years"	"58"	"Male"	"M"	"2006"	"2006"	17295	1728992	1000.3
	"58 years"	"58"	"Male"	"M"	"2007"	"2007"	16828	1736443	969.1
	"58 years"	"58"	"Male"	"M"	"2008"	"2008"	17178	1804202	952.1
	"58 years"	"58"	"Male"	"M"	"2009"	"2009"	17456	1797118	971.3
	"58 years"	"58"	"Male"	"M"	"2010"	"2010"	18022	1834808	982.2
	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	18349	1892452	969.6
	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	19214	1950176	985.2
	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	19912	2024760	983.4
	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	20199	2027959	996.0
	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	20611	2092228	985.1
	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	20868	2100779	993.3
	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	20854	2102988	991.6
	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	21133	2165907	975.7
	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	20908	2125774	983.5
	"58 years"	"58"	"Male"	"M"	"2020 "	"2020"	24355	2089658	1165.5
	"59 years"	"59"	"Female"	"F"	"2001"	"2001"	9723	1333019	729.4
	"59 years"	"59"	"Female"	"F"	"2002"	"2002"	10481	1494071	701.5
	"59 years"	"59"	"Female"	"F"	"2003"	"2003"	10301	1437588	716.5
	"59 years"	"59"	"Female"	"F"	"2004"	"2004"	9757	1449103	673.3
	"59 years"	"59"	"Female"	"F"	"2005"	"2005"	9822	1448128	678.3
	"59 years"	"59"	"Female"	"F"	"2006"	"2006"	12186	1919090	635.0
	"59 years"	"59"	"Female"	"F"	"2007"	"2007"	11709	1829151	640.1
	"59 years"	"59"	"Female"	"F"	"2008"	"2008"	11371	1841411	617.5
	"59 years"	"59"	"Female"	"F"	"2009"	"2009"	11474	1906141	601.9
	"59 years"	"59"	"Female"	"F"	"2010"	"2010"	11517	1887398	610.2
	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	11840	1953103	606.2
	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	12333	2016678	611.6
	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	12664	2080306	608.8
	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	13317	2148517	619.8
	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	13716	2154665	636.6
	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	14288	2213284	645.6
	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	14387	2222318	647.4
	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	14295	2216349	645.0
	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	14210	2271644	625.5
	"59 years"	"59"	"Female"	"F"	"2020 "	"2020"	16549	2245087	737.1
	"59 years"	"59"	"Male"	"M"	"2001"	"2001"	14181	1232487	1150.6
	"59 years"	"59"	"Male"	"M"	"2002"	"2002"	15743	1387713	1134.5
	"59 years"	"59"	"Male"	"M"	"2003"	"2003"	15259	1336406	1141.8
	"59 years"	"59"	"Male"	"M"	"2004"	"2004"	14441	1352760	1067.5
	"59 years"	"59"	"Male"	"M"	"2005"	"2005"	15026	1350936	1112.3
	"59 years"	"59"	"Male"	"M"	"2006"	"2006"	18335	1801227	1017.9
	"59 years"	"59"	"Male"	"M"	"2007"	"2007"	17757	1710700	1038.0
	"59 years"	"59"	"Male"	"M"	"2008"	"2008"	17881	1717301	1041.2
	"59 years"	"59"	"Male"	"M"	"2009"	"2009"	18186	1783506	1019.7
	"59 years"	"59"	"Male"	"M"	"2010"	"2010"	18631	1753871	1062.3
	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	19082	1821281	1047.7
	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	19763	1874471	1054.3
	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	20475	1932434	1059.5
	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	21048	2006900	1048.8
	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	21521	2009005	1071.2
	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	22356	2067741	1081.2
	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	22382	2081562	1075.3
	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	22347	2077675	1075.6
	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	22479	2142211	1049.3
	"59 years"	"59"	"Male"	"M"	"2020 "	"2020"	26557	2101798	1263.5
	"60 years"	"60"	"Female"	"F"	"2001"	"2001"	9811	1241416	790.3
	"60 years"	"60"	"Female"	"F"	"2002"	"2002"	10440	1323400	788.9
	"60 years"	"60"	"Female"	"F"	"2003"	"2003"	11428	1481214	771.5
	"60 years"	"60"	"Female"	"F"	"2004"	"2004"	10618	1423305	746.0
	"60 years"	"60"	"Female"	"F"	"2005"	"2005"	10360	1433435	722.7
	"60 years"	"60"	"Female"	"F"	"2006"	"2006"	10567	1430756	738.6
	"60 years"	"60"	"Female"	"F"	"2007"	"2007"	12785	1893411	675.2
	"60 years"	"60"	"Female"	"F"	"2008"	"2008"	12600	1802265	699.1
	"60 years"	"60"	"Female"	"F"	"2009"	"2009"	12433	1811564	686.3
	"60 years"	"60"	"Female"	"F"	"2010"	"2010"	12037	1875624	641.8
	"60 years"	"60"	"Female"	"F"	"2011"	"2011"	12231	1903293	642.6
	"60 years"	"60"	"Female"	"F"	"2012"	"2012"	12860	1942997	661.9
	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	13300	2006745	662.8
	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	13950	2071358	673.5
	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	14201	2138784	664.0
	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	14892	2139267	696.1
	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	15369	2202546	697.8
	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	15164	2204821	687.8
	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	15391	2199986	699.6
	"60 years"	"60"	"Female"	"F"	"2020 "	"2020"	17950	2255469	795.8
	"60 years"	"60"	"Male"	"M"	"2001"	"2001"	14542	1138884	1276.9
	"60 years"	"60"	"Male"	"M"	"2002"	"2002"	15373	1217335	1262.8
	"60 years"	"60"	"Male"	"M"	"2003"	"2003"	16717	1368194	1221.8
	"60 years"	"60"	"Male"	"M"	"2004"	"2004"	15745	1315754	1196.7
	"60 years"	"60"	"Male"	"M"	"2005"	"2005"	15690	1330174	1179.5
	"60 years"	"60"	"Male"	"M"	"2006"	"2006"	15732	1326336	1186.1
	"60 years"	"60"	"Male"	"M"	"2007"	"2007"	19256	1766043	1090.3
	"60 years"	"60"	"Male"	"M"	"2008"	"2008"	19413	1674280	1159.5
	"60 years"	"60"	"Male"	"M"	"2009"	"2009"	19085	1677738	1137.5
	"60 years"	"60"	"Male"	"M"	"2010"	"2010"	19103	1745507	1094.4
	"60 years"	"60"	"Male"	"M"	"2011"	"2011"	19768	1761228	1122.4
	"60 years"	"60"	"Male"	"M"	"2012"	"2012"	20375	1802492	1130.4
	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	21148	1856051	1139.4
	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	21923	1914009	1145.4
	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	22515	1987008	1133.1
	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	22875	1984701	1152.6
	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	23683	2047375	1156.7
	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	23537	2054540	1145.6
	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	23299	2052677	1135.1
	"60 years"	"60"	"Male"	"M"	"2020 "	"2020"	28354	2116626	1339.6
	"61 years"	"61"	"Female"	"F"	"2001"	"2001"	10330	1213556	851.2
	"61 years"	"61"	"Female"	"F"	"2002"	"2002"	10537	1238720	850.6
	"61 years"	"61"	"Female"	"F"	"2003"	"2003"	11140	1322858	842.1
	"61 years"	"61"	"Female"	"F"	"2004"	"2004"	12004	1482907	809.5
	"61 years"	"61"	"Female"	"F"	"2005"	"2005"	11446	1428216	801.4
	"61 years"	"61"	"Female"	"F"	"2006"	"2006"	11048	1441590	766.4
	"61 years"	"61"	"Female"	"F"	"2007"	"2007"	10996	1441286	762.9
	"61 years"	"61"	"Female"	"F"	"2008"	"2008"	13933	1911784	728.8
	"61 years"	"61"	"Female"	"F"	"2009"	"2009"	13296	1823104	729.3
	"61 years"	"61"	"Female"	"F"	"2010"	"2010"	12934	1813519	713.2
	"61 years"	"61"	"Female"	"F"	"2011"	"2011"	12871	1861920	691.3
	"61 years"	"61"	"Female"	"F"	"2012"	"2012"	13443	1893029	710.1
	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	13757	1932477	711.9
	"61 years"	"61"	"Female"	"F"	"2014"	"2014"	14487	1997348	725.3
	"61 years"	"61"	"Female"	"F"	"2015"	"2015"	14911	2060944	723.5
	"61 years"	"61"	"Female"	"F"	"2016"	"2016"	15278	2122487	719.8
	"61 years"	"61"	"Female"	"F"	"2017"	"2017"	15902	2128409	747.1
	"61 years"	"61"	"Female"	"F"	"2018"	"2018"	16209	2184082	742.1
	"61 years"	"61"	"Female"	"F"	"2019"	"2019"	16341	2187221	747.1
	"61 years"	"61"	"Female"	"F"	"2020 "	"2020"	18791	2182788	860.9
	"61 years"	"61"	"Male"	"M"	"2001"	"2001"	14909	1110151	1343.0
	"61 years"	"61"	"Male"	"M"	"2002"	"2002"	15326	1131638	1354.3
	"61 years"	"61"	"Male"	"M"	"2003"	"2003"	16369	1212101	1350.5
	"61 years"	"61"	"Male"	"M"	"2004"	"2004"	17418	1365695	1275.4
	"61 years"	"61"	"Male"	"M"	"2005"	"2005"	16640	1316923	1263.6
	"61 years"	"61"	"Male"	"M"	"2006"	"2006"	16062	1335279	1202.9
	"61 years"	"61"	"Male"	"M"	"2007"	"2007"	16407	1334516	1229.4
	"61 years"	"61"	"Male"	"M"	"2008"	"2008"	20713	1783203	1161.6
	"61 years"	"61"	"Male"	"M"	"2009"	"2009"	20021	1694484	1181.5
	"61 years"	"61"	"Male"	"M"	"2010"	"2010"	19629	1679077	1169.0
	"61 years"	"61"	"Male"	"M"	"2011"	"2011"	20051	1722457	1164.1
	"61 years"	"61"	"Male"	"M"	"2012"	"2012"	20848	1742427	1196.5
	"61 years"	"61"	"Male"	"M"	"2013"	"2013"	21784	1783516	1221.4
	"61 years"	"61"	"Male"	"M"	"2014"	"2014"	22921	1837080	1247.7
	"61 years"	"61"	"Male"	"M"	"2015"	"2015"	23323	1893657	1231.6
	"61 years"	"61"	"Male"	"M"	"2016"	"2016"	24337	1961475	1240.7
	"61 years"	"61"	"Male"	"M"	"2017"	"2017"	24309	1963253	1238.2
	"61 years"	"61"	"Male"	"M"	"2018"	"2018"	25083	2018812	1242.5
	"61 years"	"61"	"Male"	"M"	"2019"	"2019"	25181	2027951	1241.7
	"61 years"	"61"	"Male"	"M"	"2020 "	"2020"	30080	2026188	1484.6
	"62 years"	"62"	"Female"	"F"	"2001"	"2001"	11082	1156768	958.0
	"62 years"	"62"	"Female"	"F"	"2002"	"2002"	11096	1207560	918.9
	"62 years"	"62"	"Female"	"F"	"2003"	"2003"	11526	1232608	935.1
	"62 years"	"62"	"Female"	"F"	"2004"	"2004"	11782	1316213	895.1
	"62 years"	"62"	"Female"	"F"	"2005"	"2005"	13032	1475790	883.1
	"62 years"	"62"	"Female"	"F"	"2006"	"2006"	12271	1422085	862.9
	"62 years"	"62"	"Female"	"F"	"2007"	"2007"	11759	1435809	819.0
	"62 years"	"62"	"Female"	"F"	"2008"	"2008"	12049	1435908	839.1
	"62 years"	"62"	"Female"	"F"	"2009"	"2009"	14667	1905712	769.6
	"62 years"	"62"	"Female"	"F"	"2010"	"2010"	14148	1850490	764.6
	"62 years"	"62"	"Female"	"F"	"2011"	"2011"	14066	1815820	774.6
	"62 years"	"62"	"Female"	"F"	"2012"	"2012"	13856	1851190	748.5
	"62 years"	"62"	"Female"	"F"	"2013"	"2013"	14272	1881064	758.7
	"62 years"	"62"	"Female"	"F"	"2014"	"2014"	15106	1922318	785.8
	"62 years"	"62"	"Female"	"F"	"2015"	"2015"	15645	1986021	787.8
	"62 years"	"62"	"Female"	"F"	"2016"	"2016"	16291	2044245	796.9
	"62 years"	"62"	"Female"	"F"	"2017"	"2017"	16467	2111180	780.0
	"62 years"	"62"	"Female"	"F"	"2018"	"2018"	16737	2109543	793.4
	"62 years"	"62"	"Female"	"F"	"2019"	"2019"	17321	2165425	799.9
	"62 years"	"62"	"Female"	"F"	"2020 "	"2020"	19903	2168833	917.7
	"62 years"	"62"	"Male"	"M"	"2001"	"2001"	15801	1056502	1495.6
	"62 years"	"62"	"Male"	"M"	"2002"	"2002"	16305	1098596	1484.2
	"62 years"	"62"	"Male"	"M"	"2003"	"2003"	16600	1119523	1482.8
	"62 years"	"62"	"Male"	"M"	"2004"	"2004"	16972	1199144	1415.3
	"62 years"	"62"	"Male"	"M"	"2005"	"2005"	18863	1351274	1395.9
	"62 years"	"62"	"Male"	"M"	"2006"	"2006"	17719	1303566	1359.3
	"62 years"	"62"	"Male"	"M"	"2007"	"2007"	17045	1322109	1289.2
	"62 years"	"62"	"Male"	"M"	"2008"	"2008"	17533	1321417	1326.8
	"62 years"	"62"	"Male"	"M"	"2009"	"2009"	21950	1767422	1241.9
	"62 years"	"62"	"Male"	"M"	"2010"	"2010"	21423	1712692	1250.8
	"62 years"	"62"	"Male"	"M"	"2011"	"2011"	20897	1671482	1250.2
	"62 years"	"62"	"Male"	"M"	"2012"	"2012"	21706	1703249	1274.4
	"62 years"	"62"	"Male"	"M"	"2013"	"2013"	22432	1722456	1302.3
	"62 years"	"62"	"Male"	"M"	"2014"	"2014"	23310	1763504	1321.8
	"62 years"	"62"	"Male"	"M"	"2015"	"2015"	24065	1815914	1325.2
	"62 years"	"62"	"Male"	"M"	"2016"	"2016"	24890	1867184	1333.0
	"62 years"	"62"	"Male"	"M"	"2017"	"2017"	25388	1938979	1309.3
	"62 years"	"62"	"Male"	"M"	"2018"	"2018"	26097	1933853	1349.5
	"62 years"	"62"	"Male"	"M"	"2019"	"2019"	26654	1991220	1338.6
	"62 years"	"62"	"Male"	"M"	"2020 "	"2020"	31422	1999600	1571.4
	"63 years"	"63"	"Female"	"F"	"2001"	"2001"	11904	1141614	1042.7
	"63 years"	"63"	"Female"	"F"	"2002"	"2002"	11690	1150553	1016.0
	"63 years"	"63"	"Female"	"F"	"2003"	"2003"	11980	1201532	997.1
	"63 years"	"63"	"Female"	"F"	"2004"	"2004"	11937	1226632	973.2
	"63 years"	"63"	"Female"	"F"	"2005"	"2005"	12736	1310319	972.0
	"63 years"	"63"	"Female"	"F"	"2006"	"2006"	13679	1469890	930.6
	"63 years"	"63"	"Female"	"F"	"2007"	"2007"	12827	1417309	905.0
	"63 years"	"63"	"Female"	"F"	"2008"	"2008"	12780	1431620	892.7
	"63 years"	"63"	"Female"	"F"	"2009"	"2009"	12908	1432316	901.2
	"63 years"	"63"	"Female"	"F"	"2010"	"2010"	15631	1811555	862.8
	"63 years"	"63"	"Female"	"F"	"2011"	"2011"	15372	1801788	853.2
	"63 years"	"63"	"Female"	"F"	"2012"	"2012"	15102	1803760	837.3
	"63 years"	"63"	"Female"	"F"	"2013"	"2013"	15109	1837353	822.3
	"63 years"	"63"	"Female"	"F"	"2014"	"2014"	15636	1870552	835.9
	"63 years"	"63"	"Female"	"F"	"2015"	"2015"	16212	1909879	848.8
	"63 years"	"63"	"Female"	"F"	"2016"	"2016"	16695	1968870	847.9
	"63 years"	"63"	"Female"	"F"	"2017"	"2017"	17301	2032205	851.3
	"63 years"	"63"	"Female"	"F"	"2018"	"2018"	17658	2091595	844.2
	"63 years"	"63"	"Female"	"F"	"2019"	"2019"	17837	2090246	853.3
	"63 years"	"63"	"Female"	"F"	"2020 "	"2020"	21307	2145780	993.0
	"63 years"	"63"	"Male"	"M"	"2001"	"2001"	16672	1030410	1618.0
	"63 years"	"63"	"Male"	"M"	"2002"	"2002"	16861	1045297	1613.0
	"63 years"	"63"	"Male"	"M"	"2003"	"2003"	16901	1087611	1554.0
	"63 years"	"63"	"Male"	"M"	"2004"	"2004"	17039	1108921	1536.5
	"63 years"	"63"	"Male"	"M"	"2005"	"2005"	18144	1188493	1526.6
	"63 years"	"63"	"Male"	"M"	"2006"	"2006"	19467	1340312	1452.4
	"63 years"	"63"	"Male"	"M"	"2007"	"2007"	18821	1294016	1454.5
	"63 years"	"63"	"Male"	"M"	"2008"	"2008"	18325	1313243	1395.4
	"63 years"	"63"	"Male"	"M"	"2009"	"2009"	18726	1313400	1425.8
	"63 years"	"63"	"Male"	"M"	"2010"	"2010"	22714	1672329	1358.2
	"63 years"	"63"	"Male"	"M"	"2011"	"2011"	22472	1657509	1355.8
	"63 years"	"63"	"Male"	"M"	"2012"	"2012"	22438	1650927	1359.1
	"63 years"	"63"	"Male"	"M"	"2013"	"2013"	23058	1681878	1371.0
	"63 years"	"63"	"Male"	"M"	"2014"	"2014"	23948	1701827	1407.2
	"63 years"	"63"	"Male"	"M"	"2015"	"2015"	25306	1741514	1453.1
	"63 years"	"63"	"Male"	"M"	"2016"	"2016"	25337	1788512	1416.7
	"63 years"	"63"	"Male"	"M"	"2017"	"2017"	26512	1843702	1438.0
	"63 years"	"63"	"Male"	"M"	"2018"	"2018"	27437	1908640	1437.5
	"63 years"	"63"	"Male"	"M"	"2019"	"2019"	27524	1905842	1444.2
	"63 years"	"63"	"Male"	"M"	"2020 "	"2020"	33504	1960712	1708.8
	"64 years"	"64"	"Female"	"F"	"2001"	"2001"	12332	1080816	1141.0
	"64 years"	"64"	"Female"	"F"	"2002"	"2002"	12605	1131435	1114.1
	"64 years"	"64"	"Female"	"F"	"2003"	"2003"	12833	1139251	1126.4
	"64 years"	"64"	"Female"	"F"	"2004"	"2004"	12561	1188741	1056.7
	"64 years"	"64"	"Female"	"F"	"2005"	"2005"	12808	1212791	1056.1
	"64 years"	"64"	"Female"	"F"	"2006"	"2006"	13169	1294668	1017.2
	"64 years"	"64"	"Female"	"F"	"2007"	"2007"	14257	1451383	982.3
	"64 years"	"64"	"Female"	"F"	"2008"	"2008"	13985	1397948	1000.4
	"64 years"	"64"	"Female"	"F"	"2009"	"2009"	13362	1410628	947.2
	"64 years"	"64"	"Female"	"F"	"2010"	"2010"	13571	1389236	976.9
	"64 years"	"64"	"Female"	"F"	"2011"	"2011"	16991	1881617	903.0
	"64 years"	"64"	"Female"	"F"	"2012"	"2012"	16159	1788224	903.6
	"64 years"	"64"	"Female"	"F"	"2013"	"2013"	16379	1789989	915.0
	"64 years"	"64"	"Female"	"F"	"2014"	"2014"	16253	1826662	889.8
	"64 years"	"64"	"Female"	"F"	"2015"	"2015"	16773	1857069	903.2
	"64 years"	"64"	"Female"	"F"	"2016"	"2016"	17409	1892535	919.9
	"64 years"	"64"	"Female"	"F"	"2017"	"2017"	17921	1956079	916.2
	"64 years"	"64"	"Female"	"F"	"2018"	"2018"	18093	2012074	899.2
	"64 years"	"64"	"Female"	"F"	"2019"	"2019"	18724	2071538	903.9
