"Notes"	"States"	"States Code"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"New York"	"36"	"15 years"	"15"	"Female"	"F"	"2016"	"2016"	114981
	"New York"	"36"	"15 years"	"15"	"Female"	"F"	"2017"	"2017"	111947
	"New York"	"36"	"15 years"	"15"	"Female"	"F"	"2018"	"2018"	111606
	"New York"	"36"	"15 years"	"15"	"Female"	"F"	"2019"	"2019"	110759
	"New York"	"36"	"15 years"	"15"	"Female"	"F"	"2020"	"2020"	108680
	"New York"	"36"	"15 years"	"15"	"Male"	"M"	"2016"	"2016"	119706
	"New York"	"36"	"15 years"	"15"	"Male"	"M"	"2017"	"2017"	116563
	"New York"	"36"	"15 years"	"15"	"Male"	"M"	"2018"	"2018"	116461
	"New York"	"36"	"15 years"	"15"	"Male"	"M"	"2019"	"2019"	115707
	"New York"	"36"	"15 years"	"15"	"Male"	"M"	"2020"	"2020"	113697
	"New York"	"36"	"16 years"	"16"	"Female"	"F"	"2016"	"2016"	117624
	"New York"	"36"	"16 years"	"16"	"Female"	"F"	"2017"	"2017"	114715
	"New York"	"36"	"16 years"	"16"	"Female"	"F"	"2018"	"2018"	111722
	"New York"	"36"	"16 years"	"16"	"Female"	"F"	"2019"	"2019"	111418
	"New York"	"36"	"16 years"	"16"	"Female"	"F"	"2020"	"2020"	110354
	"New York"	"36"	"16 years"	"16"	"Male"	"M"	"2016"	"2016"	123090
	"New York"	"36"	"16 years"	"16"	"Male"	"M"	"2017"	"2017"	119722
	"New York"	"36"	"16 years"	"16"	"Male"	"M"	"2018"	"2018"	116596
	"New York"	"36"	"16 years"	"16"	"Male"	"M"	"2019"	"2019"	116406
	"New York"	"36"	"16 years"	"16"	"Male"	"M"	"2020"	"2020"	115426
	"New York"	"36"	"17 years"	"17"	"Female"	"F"	"2016"	"2016"	116826
	"New York"	"36"	"17 years"	"17"	"Female"	"F"	"2017"	"2017"	117585
	"New York"	"36"	"17 years"	"17"	"Female"	"F"	"2018"	"2018"	114743
	"New York"	"36"	"17 years"	"17"	"Female"	"F"	"2019"	"2019"	111720
	"New York"	"36"	"17 years"	"17"	"Female"	"F"	"2020"	"2020"	111237
	"New York"	"36"	"17 years"	"17"	"Male"	"M"	"2016"	"2016"	122189
	"New York"	"36"	"17 years"	"17"	"Male"	"M"	"2017"	"2017"	122945
	"New York"	"36"	"17 years"	"17"	"Male"	"M"	"2018"	"2018"	119538
	"New York"	"36"	"17 years"	"17"	"Male"	"M"	"2019"	"2019"	116422
	"New York"	"36"	"17 years"	"17"	"Male"	"M"	"2020"	"2020"	115973
	"New York"	"36"	"18 years"	"18"	"Female"	"F"	"2016"	"2016"	124744
	"New York"	"36"	"18 years"	"18"	"Female"	"F"	"2017"	"2017"	122891
	"New York"	"36"	"18 years"	"18"	"Female"	"F"	"2018"	"2018"	123706
	"New York"	"36"	"18 years"	"18"	"Female"	"F"	"2019"	"2019"	120746
	"New York"	"36"	"18 years"	"18"	"Female"	"F"	"2020"	"2020"	117546
	"New York"	"36"	"18 years"	"18"	"Male"	"M"	"2016"	"2016"	128029
	"New York"	"36"	"18 years"	"18"	"Male"	"M"	"2017"	"2017"	126835
	"New York"	"36"	"18 years"	"18"	"Male"	"M"	"2018"	"2018"	127351
	"New York"	"36"	"18 years"	"18"	"Male"	"M"	"2019"	"2019"	123799
	"New York"	"36"	"18 years"	"18"	"Male"	"M"	"2020"	"2020"	120426
	"New York"	"36"	"19 years"	"19"	"Female"	"F"	"2016"	"2016"	124661
	"New York"	"36"	"19 years"	"19"	"Female"	"F"	"2017"	"2017"	123132
	"New York"	"36"	"19 years"	"19"	"Female"	"F"	"2018"	"2018"	121543
	"New York"	"36"	"19 years"	"19"	"Female"	"F"	"2019"	"2019"	121777
	"New York"	"36"	"19 years"	"19"	"Female"	"F"	"2020"	"2020"	119107
	"New York"	"36"	"19 years"	"19"	"Male"	"M"	"2016"	"2016"	127056
	"New York"	"36"	"19 years"	"19"	"Male"	"M"	"2017"	"2017"	125491
	"New York"	"36"	"19 years"	"19"	"Male"	"M"	"2018"	"2018"	124470
	"New York"	"36"	"19 years"	"19"	"Male"	"M"	"2019"	"2019"	124577
	"New York"	"36"	"19 years"	"19"	"Male"	"M"	"2020"	"2020"	121234
	"New York"	"36"	"20 years"	"20"	"Female"	"F"	"2016"	"2016"	128295
	"New York"	"36"	"20 years"	"20"	"Female"	"F"	"2017"	"2017"	125612
	"New York"	"36"	"20 years"	"20"	"Female"	"F"	"2018"	"2018"	124161
	"New York"	"36"	"20 years"	"20"	"Female"	"F"	"2019"	"2019"	122008
	"New York"	"36"	"20 years"	"20"	"Female"	"F"	"2020"	"2020"	122521
	"New York"	"36"	"20 years"	"20"	"Male"	"M"	"2016"	"2016"	131022
	"New York"	"36"	"20 years"	"20"	"Male"	"M"	"2017"	"2017"	128097
	"New York"	"36"	"20 years"	"20"	"Male"	"M"	"2018"	"2018"	126608
	"New York"	"36"	"20 years"	"20"	"Male"	"M"	"2019"	"2019"	124954
	"New York"	"36"	"20 years"	"20"	"Male"	"M"	"2020"	"2020"	125177
	"New York"	"36"	"21 years"	"21"	"Female"	"F"	"2016"	"2016"	132325
	"New York"	"36"	"21 years"	"21"	"Female"	"F"	"2017"	"2017"	128275
	"New York"	"36"	"21 years"	"21"	"Female"	"F"	"2018"	"2018"	125182
	"New York"	"36"	"21 years"	"21"	"Female"	"F"	"2019"	"2019"	123335
	"New York"	"36"	"21 years"	"21"	"Female"	"F"	"2020"	"2020"	121090
	"New York"	"36"	"21 years"	"21"	"Male"	"M"	"2016"	"2016"	133680
	"New York"	"36"	"21 years"	"21"	"Male"	"M"	"2017"	"2017"	129298
	"New York"	"36"	"21 years"	"21"	"Male"	"M"	"2018"	"2018"	126290
	"New York"	"36"	"21 years"	"21"	"Male"	"M"	"2019"	"2019"	124211
	"New York"	"36"	"21 years"	"21"	"Male"	"M"	"2020"	"2020"	122624
	"New York"	"36"	"22 years"	"22"	"Female"	"F"	"2016"	"2016"	133233
	"New York"	"36"	"22 years"	"22"	"Female"	"F"	"2017"	"2017"	130448
	"New York"	"36"	"22 years"	"22"	"Female"	"F"	"2018"	"2018"	126078
	"New York"	"36"	"22 years"	"22"	"Female"	"F"	"2019"	"2019"	122803
	"New York"	"36"	"22 years"	"22"	"Female"	"F"	"2020"	"2020"	120881
	"New York"	"36"	"22 years"	"22"	"Male"	"M"	"2016"	"2016"	134900
	"New York"	"36"	"22 years"	"22"	"Male"	"M"	"2017"	"2017"	130755
	"New York"	"36"	"22 years"	"22"	"Male"	"M"	"2018"	"2018"	126060
	"New York"	"36"	"22 years"	"22"	"Male"	"M"	"2019"	"2019"	122660
	"New York"	"36"	"22 years"	"22"	"Male"	"M"	"2020"	"2020"	120620
	"New York"	"36"	"23 years"	"23"	"Female"	"F"	"2016"	"2016"	138375
	"New York"	"36"	"23 years"	"23"	"Female"	"F"	"2017"	"2017"	136207
	"New York"	"36"	"23 years"	"23"	"Female"	"F"	"2018"	"2018"	133892
	"New York"	"36"	"23 years"	"23"	"Female"	"F"	"2019"	"2019"	129893
	"New York"	"36"	"23 years"	"23"	"Female"	"F"	"2020"	"2020"	125756
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"2016"	"2016"	139355
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"2017"	"2017"	135785
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"2018"	"2018"	131622
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"2019"	"2019"	126902
	"New York"	"36"	"23 years"	"23"	"Male"	"M"	"2020"	"2020"	122979
	"New York"	"36"	"24 years"	"24"	"Female"	"F"	"2016"	"2016"	143682
	"New York"	"36"	"24 years"	"24"	"Female"	"F"	"2017"	"2017"	141816
	"New York"	"36"	"24 years"	"24"	"Female"	"F"	"2018"	"2018"	139815
	"New York"	"36"	"24 years"	"24"	"Female"	"F"	"2019"	"2019"	137360
	"New York"	"36"	"24 years"	"24"	"Female"	"F"	"2020"	"2020"	132783
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"2016"	"2016"	143086
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"2017"	"2017"	142174
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"2018"	"2018"	138623
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"2019"	"2019"	134011
	"New York"	"36"	"24 years"	"24"	"Male"	"M"	"2020"	"2020"	129141
	"New York"	"36"	"25 years"	"25"	"Female"	"F"	"2016"	"2016"	150692
	"New York"	"36"	"25 years"	"25"	"Female"	"F"	"2017"	"2017"	145658
	"New York"	"36"	"25 years"	"25"	"Female"	"F"	"2018"	"2018"	143536
	"New York"	"36"	"25 years"	"25"	"Female"	"F"	"2019"	"2019"	141424
	"New York"	"36"	"25 years"	"25"	"Female"	"F"	"2020"	"2020"	138268
	"New York"	"36"	"25 years"	"25"	"Male"	"M"	"2016"	"2016"	151022
	"New York"	"36"	"25 years"	"25"	"Male"	"M"	"2017"	"2017"	144608
	"New York"	"36"	"25 years"	"25"	"Male"	"M"	"2018"	"2018"	143877
	"New York"	"36"	"25 years"	"25"	"Male"	"M"	"2019"	"2019"	140110
	"New York"	"36"	"25 years"	"25"	"Male"	"M"	"2020"	"2020"	135204
	"New York"	"36"	"26 years"	"26"	"Female"	"F"	"2016"	"2016"	154599
	"New York"	"36"	"26 years"	"26"	"Female"	"F"	"2017"	"2017"	151276
	"New York"	"36"	"26 years"	"26"	"Female"	"F"	"2018"	"2018"	146303
	"New York"	"36"	"26 years"	"26"	"Female"	"F"	"2019"	"2019"	143921
	"New York"	"36"	"26 years"	"26"	"Female"	"F"	"2020"	"2020"	141283
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"2016"	"2016"	155012
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"2017"	"2017"	151706
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"2018"	"2018"	145545
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"2019"	"2019"	144608
	"New York"	"36"	"26 years"	"26"	"Male"	"M"	"2020"	"2020"	140170
	"New York"	"36"	"27 years"	"27"	"Female"	"F"	"2016"	"2016"	148737
	"New York"	"36"	"27 years"	"27"	"Female"	"F"	"2017"	"2017"	154246
	"New York"	"36"	"27 years"	"27"	"Female"	"F"	"2018"	"2018"	151105
	"New York"	"36"	"27 years"	"27"	"Female"	"F"	"2019"	"2019"	145851
	"New York"	"36"	"27 years"	"27"	"Female"	"F"	"2020"	"2020"	142865
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"2016"	"2016"	149791
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"2017"	"2017"	155124
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"2018"	"2018"	152011
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"2019"	"2019"	145724
	"New York"	"36"	"27 years"	"27"	"Male"	"M"	"2020"	"2020"	143909
	"New York"	"36"	"28 years"	"28"	"Female"	"F"	"2016"	"2016"	147829
	"New York"	"36"	"28 years"	"28"	"Female"	"F"	"2017"	"2017"	147679
	"New York"	"36"	"28 years"	"28"	"Female"	"F"	"2018"	"2018"	153202
	"New York"	"36"	"28 years"	"28"	"Female"	"F"	"2019"	"2019"	149805
	"New York"	"36"	"28 years"	"28"	"Female"	"F"	"2020"	"2020"	144368
	"New York"	"36"	"28 years"	"28"	"Male"	"M"	"2016"	"2016"	147556
	"New York"	"36"	"28 years"	"28"	"Male"	"M"	"2017"	"2017"	149200
	"New York"	"36"	"28 years"	"28"	"Male"	"M"	"2018"	"2018"	154201
	"New York"	"36"	"28 years"	"28"	"Male"	"M"	"2019"	"2019"	151059
	"New York"	"36"	"28 years"	"28"	"Male"	"M"	"2020"	"2020"	144385
	"New York"	"36"	"29 years"	"29"	"Female"	"F"	"2016"	"2016"	145559
	"New York"	"36"	"29 years"	"29"	"Female"	"F"	"2017"	"2017"	146752
	"New York"	"36"	"29 years"	"29"	"Female"	"F"	"2018"	"2018"	146088
	"New York"	"36"	"29 years"	"29"	"Female"	"F"	"2019"	"2019"	151299
	"New York"	"36"	"29 years"	"29"	"Female"	"F"	"2020"	"2020"	147893
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"2016"	"2016"	144451
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"2017"	"2017"	146425
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"2018"	"2018"	148300
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"2019"	"2019"	152904
	"New York"	"36"	"29 years"	"29"	"Male"	"M"	"2020"	"2020"	149642
	"New York"	"36"	"30 years"	"30"	"Female"	"F"	"2016"	"2016"	142943
	"New York"	"36"	"30 years"	"30"	"Female"	"F"	"2017"	"2017"	143755
	"New York"	"36"	"30 years"	"30"	"Female"	"F"	"2018"	"2018"	145034
	"New York"	"36"	"30 years"	"30"	"Female"	"F"	"2019"	"2019"	144178
	"New York"	"36"	"30 years"	"30"	"Female"	"F"	"2020"	"2020"	148876
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"2016"	"2016"	143401
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"2017"	"2017"	142864
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"2018"	"2018"	145092
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"2019"	"2019"	146826
	"New York"	"36"	"30 years"	"30"	"Male"	"M"	"2020"	"2020"	150970
	"New York"	"36"	"31 years"	"31"	"Female"	"F"	"2016"	"2016"	142929
	"New York"	"36"	"31 years"	"31"	"Female"	"F"	"2017"	"2017"	140909
	"New York"	"36"	"31 years"	"31"	"Female"	"F"	"2018"	"2018"	141836
	"New York"	"36"	"31 years"	"31"	"Female"	"F"	"2019"	"2019"	142733
	"New York"	"36"	"31 years"	"31"	"Female"	"F"	"2020"	"2020"	141429
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"2016"	"2016"	142777
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"2017"	"2017"	141811
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"2018"	"2018"	141080
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"2019"	"2019"	143209
	"New York"	"36"	"31 years"	"31"	"Male"	"M"	"2020"	"2020"	144752
	"New York"	"36"	"32 years"	"32"	"Female"	"F"	"2016"	"2016"	135898
	"New York"	"36"	"32 years"	"32"	"Female"	"F"	"2017"	"2017"	140947
	"New York"	"36"	"32 years"	"32"	"Female"	"F"	"2018"	"2018"	138942
	"New York"	"36"	"32 years"	"32"	"Female"	"F"	"2019"	"2019"	139726
	"New York"	"36"	"32 years"	"32"	"Female"	"F"	"2020"	"2020"	140174
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"2016"	"2016"	134396
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"2017"	"2017"	141275
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"2018"	"2018"	140067
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"2019"	"2019"	139392
	"New York"	"36"	"32 years"	"32"	"Male"	"M"	"2020"	"2020"	140640
	"New York"	"36"	"33 years"	"33"	"Female"	"F"	"2016"	"2016"	135895
	"New York"	"36"	"33 years"	"33"	"Female"	"F"	"2017"	"2017"	133826
	"New York"	"36"	"33 years"	"33"	"Female"	"F"	"2018"	"2018"	138566
	"New York"	"36"	"33 years"	"33"	"Female"	"F"	"2019"	"2019"	136470
	"New York"	"36"	"33 years"	"33"	"Female"	"F"	"2020"	"2020"	136917
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"2016"	"2016"	133923
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"2017"	"2017"	132685
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"2018"	"2018"	139230
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"2019"	"2019"	137749
	"New York"	"36"	"33 years"	"33"	"Male"	"M"	"2020"	"2020"	136885
	"New York"	"36"	"34 years"	"34"	"Female"	"F"	"2016"	"2016"	134802
	"New York"	"36"	"34 years"	"34"	"Female"	"F"	"2017"	"2017"	134026
	"New York"	"36"	"34 years"	"34"	"Female"	"F"	"2018"	"2018"	131954
	"New York"	"36"	"34 years"	"34"	"Female"	"F"	"2019"	"2019"	136260
	"New York"	"36"	"34 years"	"34"	"Female"	"F"	"2020"	"2020"	133854
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"2016"	"2016"	131710
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"2017"	"2017"	131744
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"2018"	"2018"	130638
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"2019"	"2019"	136669
	"New York"	"36"	"34 years"	"34"	"Male"	"M"	"2020"	"2020"	135064
	"New York"	"36"	"35 years"	"35"	"Female"	"F"	"2016"	"2016"	131150
	"New York"	"36"	"35 years"	"35"	"Female"	"F"	"2017"	"2017"	132865
	"New York"	"36"	"35 years"	"35"	"Female"	"F"	"2018"	"2018"	132212
	"New York"	"36"	"35 years"	"35"	"Female"	"F"	"2019"	"2019"	129848
	"New York"	"36"	"35 years"	"35"	"Female"	"F"	"2020"	"2020"	133766
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"2016"	"2016"	128344
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"2017"	"2017"	129955
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"2018"	"2018"	129726
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"2019"	"2019"	128563
	"New York"	"36"	"35 years"	"35"	"Male"	"M"	"2020"	"2020"	134272
	"New York"	"36"	"36 years"	"36"	"Female"	"F"	"2016"	"2016"	133988
	"New York"	"36"	"36 years"	"36"	"Female"	"F"	"2017"	"2017"	129084
	"New York"	"36"	"36 years"	"36"	"Female"	"F"	"2018"	"2018"	130811
	"New York"	"36"	"36 years"	"36"	"Female"	"F"	"2019"	"2019"	130072
	"New York"	"36"	"36 years"	"36"	"Female"	"F"	"2020"	"2020"	127382
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"2016"	"2016"	132152
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"2017"	"2017"	126386
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"2018"	"2018"	127771
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"2019"	"2019"	127628
	"New York"	"36"	"36 years"	"36"	"Male"	"M"	"2020"	"2020"	126051
	"New York"	"36"	"37 years"	"37"	"Female"	"F"	"2016"	"2016"	125809
	"New York"	"36"	"37 years"	"37"	"Female"	"F"	"2017"	"2017"	131963
	"New York"	"36"	"37 years"	"37"	"Female"	"F"	"2018"	"2018"	127164
	"New York"	"36"	"37 years"	"37"	"Female"	"F"	"2019"	"2019"	128631
	"New York"	"36"	"37 years"	"37"	"Female"	"F"	"2020"	"2020"	127773
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"2016"	"2016"	122484
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"2017"	"2017"	130106
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"2018"	"2018"	124399
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"2019"	"2019"	125638
	"New York"	"36"	"37 years"	"37"	"Male"	"M"	"2020"	"2020"	125320
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"2016"	"2016"	122390
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"2017"	"2017"	124115
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"2018"	"2018"	130139
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"2019"	"2019"	125182
	"New York"	"36"	"38 years"	"38"	"Female"	"F"	"2020"	"2020"	126419
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"2016"	"2016"	119077
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"2017"	"2017"	120535
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"2018"	"2018"	128057
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"2019"	"2019"	122273
	"New York"	"36"	"38 years"	"38"	"Male"	"M"	"2020"	"2020"	123369
	"New York"	"36"	"39 years"	"39"	"Female"	"F"	"2016"	"2016"	121503
	"New York"	"36"	"39 years"	"39"	"Female"	"F"	"2017"	"2017"	120906
	"New York"	"36"	"39 years"	"39"	"Female"	"F"	"2018"	"2018"	122573
	"New York"	"36"	"39 years"	"39"	"Female"	"F"	"2019"	"2019"	128368
	"New York"	"36"	"39 years"	"39"	"Female"	"F"	"2020"	"2020"	123458
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"2016"	"2016"	117263
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"2017"	"2017"	117628
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"2018"	"2018"	119277
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"2019"	"2019"	126486
	"New York"	"36"	"39 years"	"39"	"Male"	"M"	"2020"	"2020"	120534
	"New York"	"36"	"40 years"	"40"	"Female"	"F"	"2016"	"2016"	118319
	"New York"	"36"	"40 years"	"40"	"Female"	"F"	"2017"	"2017"	119937
	"New York"	"36"	"40 years"	"40"	"Female"	"F"	"2018"	"2018"	119399
	"New York"	"36"	"40 years"	"40"	"Female"	"F"	"2019"	"2019"	120839
	"New York"	"36"	"40 years"	"40"	"Female"	"F"	"2020"	"2020"	126374
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	113479
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	115806
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	116290
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	117723
	"New York"	"36"	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	124634
	"New York"	"36"	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	122038
	"New York"	"36"	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	117073
	"New York"	"36"	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	118542
	"New York"	"36"	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	117962
	"New York"	"36"	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	119003
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	118844
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	112014
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	114154
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	114548
	"New York"	"36"	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	115685
	"New York"	"36"	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	116936
	"New York"	"36"	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	121000
	"New York"	"36"	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	115849
	"New York"	"36"	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	117173
	"New York"	"36"	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	116409
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	112589
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	117321
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	110621
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	112544
	"New York"	"36"	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	112676
	"New York"	"36"	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	118941
	"New York"	"36"	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	115975
	"New York"	"36"	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	119948
	"New York"	"36"	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	114831
	"New York"	"36"	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	115848
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	112803
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	111447
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	115978
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	109272
	"New York"	"36"	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	110904
	"New York"	"36"	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	124061
	"New York"	"36"	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	117806
	"New York"	"36"	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	115020
	"New York"	"36"	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	118721
	"New York"	"36"	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	113459
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	118223
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	111736
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	110233
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	114627
	"New York"	"36"	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	107877
	"New York"	"36"	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	133451
	"New York"	"36"	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	122917
	"New York"	"36"	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	116751
	"New York"	"36"	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	113971
	"New York"	"36"	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	117239
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	126447
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	117032
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	110459
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	108952
	"New York"	"36"	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	113262
	"New York"	"36"	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	138047
	"New York"	"36"	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	132104
	"New York"	"36"	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	121715
	"New York"	"36"	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	115519
	"New York"	"36"	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	112593
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	133129
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	124883
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	115527
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	108796
	"New York"	"36"	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	107331
	"New York"	"36"	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	131815
	"New York"	"36"	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	136884
	"New York"	"36"	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	130966
	"New York"	"36"	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	120457
	"New York"	"36"	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	114171
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	125957
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	131740
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	123526
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	114274
	"New York"	"36"	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	107627
	"New York"	"36"	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	131015
