"Notes"	"Age"	"Age Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"31 years"	"31"	"North Carolina"	"37"	"Female"	"F"	"1995"	"1995"	59125
	"31 years"	"31"	"North Carolina"	"37"	"Male"	"M"	"1991"	"1991"	57804
	"31 years"	"31"	"North Carolina"	"37"	"Male"	"M"	"1992"	"1992"	58066
	"31 years"	"31"	"North Carolina"	"37"	"Male"	"M"	"1993"	"1993"	59262
	"31 years"	"31"	"North Carolina"	"37"	"Male"	"M"	"1994"	"1994"	59098
	"31 years"	"31"	"North Carolina"	"37"	"Male"	"M"	"1995"	"1995"	59440
	"31 years"	"31"	"North Dakota"	"38"	"Female"	"F"	"1991"	"1991"	5099
	"31 years"	"31"	"North Dakota"	"38"	"Female"	"F"	"1992"	"1992"	4790
	"31 years"	"31"	"North Dakota"	"38"	"Female"	"F"	"1993"	"1993"	4677
	"31 years"	"31"	"North Dakota"	"38"	"Female"	"F"	"1994"	"1994"	4425
	"31 years"	"31"	"North Dakota"	"38"	"Female"	"F"	"1995"	"1995"	4167
	"31 years"	"31"	"North Dakota"	"38"	"Male"	"M"	"1991"	"1991"	5248
	"31 years"	"31"	"North Dakota"	"38"	"Male"	"M"	"1992"	"1992"	4982
	"31 years"	"31"	"North Dakota"	"38"	"Male"	"M"	"1993"	"1993"	4902
	"31 years"	"31"	"North Dakota"	"38"	"Male"	"M"	"1994"	"1994"	4668
	"31 years"	"31"	"North Dakota"	"38"	"Male"	"M"	"1995"	"1995"	4443
	"31 years"	"31"	"Ohio"	"39"	"Female"	"F"	"1991"	"1991"	92846
	"31 years"	"31"	"Ohio"	"39"	"Female"	"F"	"1992"	"1992"	90878
	"31 years"	"31"	"Ohio"	"39"	"Female"	"F"	"1993"	"1993"	90703
	"31 years"	"31"	"Ohio"	"39"	"Female"	"F"	"1994"	"1994"	87238
	"31 years"	"31"	"Ohio"	"39"	"Female"	"F"	"1995"	"1995"	86259
	"31 years"	"31"	"Ohio"	"39"	"Male"	"M"	"1991"	"1991"	89949
	"31 years"	"31"	"Ohio"	"39"	"Male"	"M"	"1992"	"1992"	88234
	"31 years"	"31"	"Ohio"	"39"	"Male"	"M"	"1993"	"1993"	88661
	"31 years"	"31"	"Ohio"	"39"	"Male"	"M"	"1994"	"1994"	85384
	"31 years"	"31"	"Ohio"	"39"	"Male"	"M"	"1995"	"1995"	84588
	"31 years"	"31"	"Oklahoma"	"40"	"Female"	"F"	"1991"	"1991"	26088
	"31 years"	"31"	"Oklahoma"	"40"	"Female"	"F"	"1992"	"1992"	25745
	"31 years"	"31"	"Oklahoma"	"40"	"Female"	"F"	"1993"	"1993"	25583
	"31 years"	"31"	"Oklahoma"	"40"	"Female"	"F"	"1994"	"1994"	24877
	"31 years"	"31"	"Oklahoma"	"40"	"Female"	"F"	"1995"	"1995"	23893
	"31 years"	"31"	"Oklahoma"	"40"	"Male"	"M"	"1991"	"1991"	26091
	"31 years"	"31"	"Oklahoma"	"40"	"Male"	"M"	"1992"	"1992"	25938
	"31 years"	"31"	"Oklahoma"	"40"	"Male"	"M"	"1993"	"1993"	25903
	"31 years"	"31"	"Oklahoma"	"40"	"Male"	"M"	"1994"	"1994"	25295
	"31 years"	"31"	"Oklahoma"	"40"	"Male"	"M"	"1995"	"1995"	24386
	"31 years"	"31"	"Oregon"	"41"	"Female"	"F"	"1991"	"1991"	23742
	"31 years"	"31"	"Oregon"	"41"	"Female"	"F"	"1992"	"1992"	23850
	"31 years"	"31"	"Oregon"	"41"	"Female"	"F"	"1993"	"1993"	24155
	"31 years"	"31"	"Oregon"	"41"	"Female"	"F"	"1994"	"1994"	23636
	"31 years"	"31"	"Oregon"	"41"	"Female"	"F"	"1995"	"1995"	23014
	"31 years"	"31"	"Oregon"	"41"	"Male"	"M"	"1991"	"1991"	23701
	"31 years"	"31"	"Oregon"	"41"	"Male"	"M"	"1992"	"1992"	23938
	"31 years"	"31"	"Oregon"	"41"	"Male"	"M"	"1993"	"1993"	24470
	"31 years"	"31"	"Oregon"	"41"	"Male"	"M"	"1994"	"1994"	24077
	"31 years"	"31"	"Oregon"	"41"	"Male"	"M"	"1995"	"1995"	23597
	"31 years"	"31"	"Pennsylvania"	"42"	"Female"	"F"	"1991"	"1991"	98330
	"31 years"	"31"	"Pennsylvania"	"42"	"Female"	"F"	"1992"	"1992"	95590
	"31 years"	"31"	"Pennsylvania"	"42"	"Female"	"F"	"1993"	"1993"	93699
	"31 years"	"31"	"Pennsylvania"	"42"	"Female"	"F"	"1994"	"1994"	89673
	"31 years"	"31"	"Pennsylvania"	"42"	"Female"	"F"	"1995"	"1995"	88256
	"31 years"	"31"	"Pennsylvania"	"42"	"Male"	"M"	"1991"	"1991"	95498
	"31 years"	"31"	"Pennsylvania"	"42"	"Male"	"M"	"1992"	"1992"	92792
	"31 years"	"31"	"Pennsylvania"	"42"	"Male"	"M"	"1993"	"1993"	91381
	"31 years"	"31"	"Pennsylvania"	"42"	"Male"	"M"	"1994"	"1994"	87453
	"31 years"	"31"	"Pennsylvania"	"42"	"Male"	"M"	"1995"	"1995"	86145
	"31 years"	"31"	"Rhode Island"	"44"	"Female"	"F"	"1991"	"1991"	8764
	"31 years"	"31"	"Rhode Island"	"44"	"Female"	"F"	"1992"	"1992"	8530
	"31 years"	"31"	"Rhode Island"	"44"	"Female"	"F"	"1993"	"1993"	8346
	"31 years"	"31"	"Rhode Island"	"44"	"Female"	"F"	"1994"	"1994"	8018
	"31 years"	"31"	"Rhode Island"	"44"	"Female"	"F"	"1995"	"1995"	7790
	"31 years"	"31"	"Rhode Island"	"44"	"Male"	"M"	"1991"	"1991"	8566
	"31 years"	"31"	"Rhode Island"	"44"	"Male"	"M"	"1992"	"1992"	8296
	"31 years"	"31"	"Rhode Island"	"44"	"Male"	"M"	"1993"	"1993"	8089
	"31 years"	"31"	"Rhode Island"	"44"	"Male"	"M"	"1994"	"1994"	7716
	"31 years"	"31"	"Rhode Island"	"44"	"Male"	"M"	"1995"	"1995"	7449
	"31 years"	"31"	"South Carolina"	"45"	"Female"	"F"	"1991"	"1991"	30130
	"31 years"	"31"	"South Carolina"	"45"	"Female"	"F"	"1992"	"1992"	30094
	"31 years"	"31"	"South Carolina"	"45"	"Female"	"F"	"1993"	"1993"	30300
	"31 years"	"31"	"South Carolina"	"45"	"Female"	"F"	"1994"	"1994"	30050
	"31 years"	"31"	"South Carolina"	"45"	"Female"	"F"	"1995"	"1995"	29963
	"31 years"	"31"	"South Carolina"	"45"	"Male"	"M"	"1991"	"1991"	29532
	"31 years"	"31"	"South Carolina"	"45"	"Male"	"M"	"1992"	"1992"	29625
	"31 years"	"31"	"South Carolina"	"45"	"Male"	"M"	"1993"	"1993"	29654
	"31 years"	"31"	"South Carolina"	"45"	"Male"	"M"	"1994"	"1994"	29242
	"31 years"	"31"	"South Carolina"	"45"	"Male"	"M"	"1995"	"1995"	29115
	"31 years"	"31"	"South Dakota"	"46"	"Female"	"F"	"1991"	"1991"	5614
	"31 years"	"31"	"South Dakota"	"46"	"Female"	"F"	"1992"	"1992"	5432
	"31 years"	"31"	"South Dakota"	"46"	"Female"	"F"	"1993"	"1993"	5481
	"31 years"	"31"	"South Dakota"	"46"	"Female"	"F"	"1994"	"1994"	5309
	"31 years"	"31"	"South Dakota"	"46"	"Female"	"F"	"1995"	"1995"	5086
	"31 years"	"31"	"South Dakota"	"46"	"Male"	"M"	"1991"	"1991"	5606
	"31 years"	"31"	"South Dakota"	"46"	"Male"	"M"	"1992"	"1992"	5461
	"31 years"	"31"	"South Dakota"	"46"	"Male"	"M"	"1993"	"1993"	5541
	"31 years"	"31"	"South Dakota"	"46"	"Male"	"M"	"1994"	"1994"	5367
	"31 years"	"31"	"South Dakota"	"46"	"Male"	"M"	"1995"	"1995"	5174
	"31 years"	"31"	"Tennessee"	"47"	"Female"	"F"	"1991"	"1991"	42168
	"31 years"	"31"	"Tennessee"	"47"	"Female"	"F"	"1992"	"1992"	41940
	"31 years"	"31"	"Tennessee"	"47"	"Female"	"F"	"1993"	"1993"	42768
	"31 years"	"31"	"Tennessee"	"47"	"Female"	"F"	"1994"	"1994"	43175
	"31 years"	"31"	"Tennessee"	"47"	"Female"	"F"	"1995"	"1995"	43623
	"31 years"	"31"	"Tennessee"	"47"	"Male"	"M"	"1991"	"1991"	40533
	"31 years"	"31"	"Tennessee"	"47"	"Male"	"M"	"1992"	"1992"	40432
	"31 years"	"31"	"Tennessee"	"47"	"Male"	"M"	"1993"	"1993"	41505
	"31 years"	"31"	"Tennessee"	"47"	"Male"	"M"	"1994"	"1994"	42003
	"31 years"	"31"	"Tennessee"	"47"	"Male"	"M"	"1995"	"1995"	42597
	"31 years"	"31"	"Texas"	"48"	"Female"	"F"	"1991"	"1991"	159447
	"31 years"	"31"	"Texas"	"48"	"Female"	"F"	"1992"	"1992"	160568
	"31 years"	"31"	"Texas"	"48"	"Female"	"F"	"1993"	"1993"	164278
	"31 years"	"31"	"Texas"	"48"	"Female"	"F"	"1994"	"1994"	165081
	"31 years"	"31"	"Texas"	"48"	"Female"	"F"	"1995"	"1995"	164408
	"31 years"	"31"	"Texas"	"48"	"Male"	"M"	"1991"	"1991"	162037
	"31 years"	"31"	"Texas"	"48"	"Male"	"M"	"1992"	"1992"	163379
	"31 years"	"31"	"Texas"	"48"	"Male"	"M"	"1993"	"1993"	167632
	"31 years"	"31"	"Texas"	"48"	"Male"	"M"	"1994"	"1994"	168664
	"31 years"	"31"	"Texas"	"48"	"Male"	"M"	"1995"	"1995"	168063
	"31 years"	"31"	"Utah"	"49"	"Female"	"F"	"1991"	"1991"	14192
	"31 years"	"31"	"Utah"	"49"	"Female"	"F"	"1992"	"1992"	14400
	"31 years"	"31"	"Utah"	"49"	"Female"	"F"	"1993"	"1993"	14925
	"31 years"	"31"	"Utah"	"49"	"Female"	"F"	"1994"	"1994"	14773
	"31 years"	"31"	"Utah"	"49"	"Female"	"F"	"1995"	"1995"	14633
	"31 years"	"31"	"Utah"	"49"	"Male"	"M"	"1991"	"1991"	14156
	"31 years"	"31"	"Utah"	"49"	"Male"	"M"	"1992"	"1992"	14418
	"31 years"	"31"	"Utah"	"49"	"Male"	"M"	"1993"	"1993"	15027
	"31 years"	"31"	"Utah"	"49"	"Male"	"M"	"1994"	"1994"	14957
	"31 years"	"31"	"Utah"	"49"	"Male"	"M"	"1995"	"1995"	14882
	"31 years"	"31"	"Vermont"	"50"	"Female"	"F"	"1991"	"1991"	4790
	"31 years"	"31"	"Vermont"	"50"	"Female"	"F"	"1992"	"1992"	4653
	"31 years"	"31"	"Vermont"	"50"	"Female"	"F"	"1993"	"1993"	4512
	"31 years"	"31"	"Vermont"	"50"	"Female"	"F"	"1994"	"1994"	4227
	"31 years"	"31"	"Vermont"	"50"	"Female"	"F"	"1995"	"1995"	4061
	"31 years"	"31"	"Vermont"	"50"	"Male"	"M"	"1991"	"1991"	4591
	"31 years"	"31"	"Vermont"	"50"	"Male"	"M"	"1992"	"1992"	4447
	"31 years"	"31"	"Vermont"	"50"	"Male"	"M"	"1993"	"1993"	4322
	"31 years"	"31"	"Vermont"	"50"	"Male"	"M"	"1994"	"1994"	4037
	"31 years"	"31"	"Vermont"	"50"	"Male"	"M"	"1995"	"1995"	3885
	"31 years"	"31"	"Virginia"	"51"	"Female"	"F"	"1991"	"1991"	57988
	"31 years"	"31"	"Virginia"	"51"	"Female"	"F"	"1992"	"1992"	58165
	"31 years"	"31"	"Virginia"	"51"	"Female"	"F"	"1993"	"1993"	59196
	"31 years"	"31"	"Virginia"	"51"	"Female"	"F"	"1994"	"1994"	59547
	"31 years"	"31"	"Virginia"	"51"	"Female"	"F"	"1995"	"1995"	59625
	"31 years"	"31"	"Virginia"	"51"	"Male"	"M"	"1991"	"1991"	57705
	"31 years"	"31"	"Virginia"	"51"	"Male"	"M"	"1992"	"1992"	58347
	"31 years"	"31"	"Virginia"	"51"	"Male"	"M"	"1993"	"1993"	59316
	"31 years"	"31"	"Virginia"	"51"	"Male"	"M"	"1994"	"1994"	59535
	"31 years"	"31"	"Virginia"	"51"	"Male"	"M"	"1995"	"1995"	59525
	"31 years"	"31"	"Washington"	"53"	"Female"	"F"	"1991"	"1991"	44463
	"31 years"	"31"	"Washington"	"53"	"Female"	"F"	"1992"	"1992"	45295
	"31 years"	"31"	"Washington"	"53"	"Female"	"F"	"1993"	"1993"	46391
	"31 years"	"31"	"Washington"	"53"	"Female"	"F"	"1994"	"1994"	46062
	"31 years"	"31"	"Washington"	"53"	"Female"	"F"	"1995"	"1995"	45498
	"31 years"	"31"	"Washington"	"53"	"Male"	"M"	"1991"	"1991"	45460
	"31 years"	"31"	"Washington"	"53"	"Male"	"M"	"1992"	"1992"	46571
	"31 years"	"31"	"Washington"	"53"	"Male"	"M"	"1993"	"1993"	47940
	"31 years"	"31"	"Washington"	"53"	"Male"	"M"	"1994"	"1994"	47687
	"31 years"	"31"	"Washington"	"53"	"Male"	"M"	"1995"	"1995"	47387
	"31 years"	"31"	"West Virginia"	"54"	"Female"	"F"	"1991"	"1991"	13494
	"31 years"	"31"	"West Virginia"	"54"	"Female"	"F"	"1992"	"1992"	12829
	"31 years"	"31"	"West Virginia"	"54"	"Female"	"F"	"1993"	"1993"	12636
	"31 years"	"31"	"West Virginia"	"54"	"Female"	"F"	"1994"	"1994"	12199
	"31 years"	"31"	"West Virginia"	"54"	"Female"	"F"	"1995"	"1995"	11862
	"31 years"	"31"	"West Virginia"	"54"	"Male"	"M"	"1991"	"1991"	12684
	"31 years"	"31"	"West Virginia"	"54"	"Male"	"M"	"1992"	"1992"	12122
	"31 years"	"31"	"West Virginia"	"54"	"Male"	"M"	"1993"	"1993"	12072
	"31 years"	"31"	"West Virginia"	"54"	"Male"	"M"	"1994"	"1994"	11711
	"31 years"	"31"	"West Virginia"	"54"	"Male"	"M"	"1995"	"1995"	11450
	"31 years"	"31"	"Wisconsin"	"55"	"Female"	"F"	"1991"	"1991"	42541
	"31 years"	"31"	"Wisconsin"	"55"	"Female"	"F"	"1992"	"1992"	41746
	"31 years"	"31"	"Wisconsin"	"55"	"Female"	"F"	"1993"	"1993"	41807
	"31 years"	"31"	"Wisconsin"	"55"	"Female"	"F"	"1994"	"1994"	40281
	"31 years"	"31"	"Wisconsin"	"55"	"Female"	"F"	"1995"	"1995"	39448
	"31 years"	"31"	"Wisconsin"	"55"	"Male"	"M"	"1991"	"1991"	42432
	"31 years"	"31"	"Wisconsin"	"55"	"Male"	"M"	"1992"	"1992"	41728
	"31 years"	"31"	"Wisconsin"	"55"	"Male"	"M"	"1993"	"1993"	42090
	"31 years"	"31"	"Wisconsin"	"55"	"Male"	"M"	"1994"	"1994"	40624
	"31 years"	"31"	"Wisconsin"	"55"	"Male"	"M"	"1995"	"1995"	39857
	"31 years"	"31"	"Wyoming"	"56"	"Female"	"F"	"1991"	"1991"	3881
	"31 years"	"31"	"Wyoming"	"56"	"Female"	"F"	"1992"	"1992"	3707
	"31 years"	"31"	"Wyoming"	"56"	"Female"	"F"	"1993"	"1993"	3591
	"31 years"	"31"	"Wyoming"	"56"	"Female"	"F"	"1994"	"1994"	3359
	"31 years"	"31"	"Wyoming"	"56"	"Female"	"F"	"1995"	"1995"	3194
	"31 years"	"31"	"Wyoming"	"56"	"Male"	"M"	"1991"	"1991"	3878
	"31 years"	"31"	"Wyoming"	"56"	"Male"	"M"	"1992"	"1992"	3746
	"31 years"	"31"	"Wyoming"	"56"	"Male"	"M"	"1993"	"1993"	3670
	"31 years"	"31"	"Wyoming"	"56"	"Male"	"M"	"1994"	"1994"	3453
	"31 years"	"31"	"Wyoming"	"56"	"Male"	"M"	"1995"	"1995"	3329
	"32 years"	"32"	"Alabama"	"01"	"Female"	"F"	"1991"	"1991"	33749
	"32 years"	"32"	"Alabama"	"01"	"Female"	"F"	"1992"	"1992"	33902
	"32 years"	"32"	"Alabama"	"01"	"Female"	"F"	"1993"	"1993"	33727
	"32 years"	"32"	"Alabama"	"01"	"Female"	"F"	"1994"	"1994"	33759
	"32 years"	"32"	"Alabama"	"01"	"Female"	"F"	"1995"	"1995"	33051
	"32 years"	"32"	"Alabama"	"01"	"Male"	"M"	"1991"	"1991"	31606
	"32 years"	"32"	"Alabama"	"01"	"Male"	"M"	"1992"	"1992"	32024
	"32 years"	"32"	"Alabama"	"01"	"Male"	"M"	"1993"	"1993"	31883
	"32 years"	"32"	"Alabama"	"01"	"Male"	"M"	"1994"	"1994"	32037
	"32 years"	"32"	"Alabama"	"01"	"Male"	"M"	"1995"	"1995"	31385
	"32 years"	"32"	"Alaska"	"02"	"Female"	"F"	"1991"	"1991"	5867
	"32 years"	"32"	"Alaska"	"02"	"Female"	"F"	"1992"	"1992"	6101
	"32 years"	"32"	"Alaska"	"02"	"Female"	"F"	"1993"	"1993"	6167
	"32 years"	"32"	"Alaska"	"02"	"Female"	"F"	"1994"	"1994"	6063
	"32 years"	"32"	"Alaska"	"02"	"Female"	"F"	"1995"	"1995"	5974
	"32 years"	"32"	"Alaska"	"02"	"Male"	"M"	"1991"	"1991"	6189
	"32 years"	"32"	"Alaska"	"02"	"Male"	"M"	"1992"	"1992"	6532
	"32 years"	"32"	"Alaska"	"02"	"Male"	"M"	"1993"	"1993"	6590
	"32 years"	"32"	"Alaska"	"02"	"Male"	"M"	"1994"	"1994"	6468
	"32 years"	"32"	"Alaska"	"02"	"Male"	"M"	"1995"	"1995"	6296
	"32 years"	"32"	"Arizona"	"04"	"Female"	"F"	"1991"	"1991"	32058
	"32 years"	"32"	"Arizona"	"04"	"Female"	"F"	"1992"	"1992"	33680
	"32 years"	"32"	"Arizona"	"04"	"Female"	"F"	"1993"	"1993"	34784
	"32 years"	"32"	"Arizona"	"04"	"Female"	"F"	"1994"	"1994"	36358
	"32 years"	"32"	"Arizona"	"04"	"Female"	"F"	"1995"	"1995"	37070
	"32 years"	"32"	"Arizona"	"04"	"Male"	"M"	"1991"	"1991"	32806
	"32 years"	"32"	"Arizona"	"04"	"Male"	"M"	"1992"	"1992"	34814
	"32 years"	"32"	"Arizona"	"04"	"Male"	"M"	"1993"	"1993"	36123
	"32 years"	"32"	"Arizona"	"04"	"Male"	"M"	"1994"	"1994"	38123
	"32 years"	"32"	"Arizona"	"04"	"Male"	"M"	"1995"	"1995"	39089
	"32 years"	"32"	"Arkansas"	"05"	"Female"	"F"	"1991"	"1991"	18302
	"32 years"	"32"	"Arkansas"	"05"	"Female"	"F"	"1992"	"1992"	18627
	"32 years"	"32"	"Arkansas"	"05"	"Female"	"F"	"1993"	"1993"	18834
	"32 years"	"32"	"Arkansas"	"05"	"Female"	"F"	"1994"	"1994"	19245
	"32 years"	"32"	"Arkansas"	"05"	"Female"	"F"	"1995"	"1995"	19260
	"32 years"	"32"	"Arkansas"	"05"	"Male"	"M"	"1991"	"1991"	17638
	"32 years"	"32"	"Arkansas"	"05"	"Male"	"M"	"1992"	"1992"	18041
	"32 years"	"32"	"Arkansas"	"05"	"Male"	"M"	"1993"	"1993"	18242
	"32 years"	"32"	"Arkansas"	"05"	"Male"	"M"	"1994"	"1994"	18721
	"32 years"	"32"	"Arkansas"	"05"	"Male"	"M"	"1995"	"1995"	18829
	"32 years"	"32"	"California"	"06"	"Female"	"F"	"1991"	"1991"	276743
	"32 years"	"32"	"California"	"06"	"Female"	"F"	"1992"	"1992"	287327
	"32 years"	"32"	"California"	"06"	"Female"	"F"	"1993"	"1993"	289833
	"32 years"	"32"	"California"	"06"	"Female"	"F"	"1994"	"1994"	285855
	"32 years"	"32"	"California"	"06"	"Female"	"F"	"1995"	"1995"	283287
	"32 years"	"32"	"California"	"06"	"Male"	"M"	"1991"	"1991"	292746
	"32 years"	"32"	"California"	"06"	"Male"	"M"	"1992"	"1992"	305468
	"32 years"	"32"	"California"	"06"	"Male"	"M"	"1993"	"1993"	307700
	"32 years"	"32"	"California"	"06"	"Male"	"M"	"1994"	"1994"	303897
	"32 years"	"32"	"California"	"06"	"Male"	"M"	"1995"	"1995"	300668
	"32 years"	"32"	"Colorado"	"08"	"Female"	"F"	"1991"	"1991"	32464
	"32 years"	"32"	"Colorado"	"08"	"Female"	"F"	"1992"	"1992"	33524
	"32 years"	"32"	"Colorado"	"08"	"Female"	"F"	"1993"	"1993"	34107
	"32 years"	"32"	"Colorado"	"08"	"Female"	"F"	"1994"	"1994"	34860
	"32 years"	"32"	"Colorado"	"08"	"Female"	"F"	"1995"	"1995"	34294
	"32 years"	"32"	"Colorado"	"08"	"Male"	"M"	"1991"	"1991"	32956
	"32 years"	"32"	"Colorado"	"08"	"Male"	"M"	"1992"	"1992"	34516
	"32 years"	"32"	"Colorado"	"08"	"Male"	"M"	"1993"	"1993"	35309
	"32 years"	"32"	"Colorado"	"08"	"Male"	"M"	"1994"	"1994"	36379
	"32 years"	"32"	"Colorado"	"08"	"Male"	"M"	"1995"	"1995"	36041
	"32 years"	"32"	"Connecticut"	"09"	"Female"	"F"	"1991"	"1991"	29825
	"32 years"	"32"	"Connecticut"	"09"	"Female"	"F"	"1992"	"1992"	29856
	"32 years"	"32"	"Connecticut"	"09"	"Female"	"F"	"1993"	"1993"	29468
	"32 years"	"32"	"Connecticut"	"09"	"Female"	"F"	"1994"	"1994"	29184
	"32 years"	"32"	"Connecticut"	"09"	"Female"	"F"	"1995"	"1995"	28613
	"32 years"	"32"	"Connecticut"	"09"	"Male"	"M"	"1991"	"1991"	29497
	"32 years"	"32"	"Connecticut"	"09"	"Male"	"M"	"1992"	"1992"	29520
	"32 years"	"32"	"Connecticut"	"09"	"Male"	"M"	"1993"	"1993"	29008
	"32 years"	"32"	"Connecticut"	"09"	"Male"	"M"	"1994"	"1994"	28686
	"32 years"	"32"	"Connecticut"	"09"	"Male"	"M"	"1995"	"1995"	27997
	"32 years"	"32"	"Delaware"	"10"	"Female"	"F"	"1991"	"1991"	6179
	"32 years"	"32"	"Delaware"	"10"	"Female"	"F"	"1992"	"1992"	6210
	"32 years"	"32"	"Delaware"	"10"	"Female"	"F"	"1993"	"1993"	6241
	"32 years"	"32"	"Delaware"	"10"	"Female"	"F"	"1994"	"1994"	6390
	"32 years"	"32"	"Delaware"	"10"	"Female"	"F"	"1995"	"1995"	6349
	"32 years"	"32"	"Delaware"	"10"	"Male"	"M"	"1991"	"1991"	6073
	"32 years"	"32"	"Delaware"	"10"	"Male"	"M"	"1992"	"1992"	6114
	"32 years"	"32"	"Delaware"	"10"	"Male"	"M"	"1993"	"1993"	6112
	"32 years"	"32"	"Delaware"	"10"	"Male"	"M"	"1994"	"1994"	6244
	"32 years"	"32"	"Delaware"	"10"	"Male"	"M"	"1995"	"1995"	6178
	"32 years"	"32"	"District of Columbia"	"11"	"Female"	"F"	"1991"	"1991"	5844
	"32 years"	"32"	"District of Columbia"	"11"	"Female"	"F"	"1992"	"1992"	5911
	"32 years"	"32"	"District of Columbia"	"11"	"Female"	"F"	"1993"	"1993"	5914
	"32 years"	"32"	"District of Columbia"	"11"	"Female"	"F"	"1994"	"1994"	5728
	"32 years"	"32"	"District of Columbia"	"11"	"Female"	"F"	"1995"	"1995"	5673
	"32 years"	"32"	"District of Columbia"	"11"	"Male"	"M"	"1991"	"1991"	5582
	"32 years"	"32"	"District of Columbia"	"11"	"Male"	"M"	"1992"	"1992"	5722
	"32 years"	"32"	"District of Columbia"	"11"	"Male"	"M"	"1993"	"1993"	5724
	"32 years"	"32"	"District of Columbia"	"11"	"Male"	"M"	"1994"	"1994"	5599
	"32 years"	"32"	"District of Columbia"	"11"	"Male"	"M"	"1995"	"1995"	5525
	"32 years"	"32"	"Florida"	"12"	"Female"	"F"	"1991"	"1991"	109536
	"32 years"	"32"	"Florida"	"12"	"Female"	"F"	"1992"	"1992"	114218
	"32 years"	"32"	"Florida"	"12"	"Female"	"F"	"1993"	"1993"	116743
	"32 years"	"32"	"Florida"	"12"	"Female"	"F"	"1994"	"1994"	118450
	"32 years"	"32"	"Florida"	"12"	"Female"	"F"	"1995"	"1995"	119697
	"32 years"	"32"	"Florida"	"12"	"Male"	"M"	"1991"	"1991"	109985
	"32 years"	"32"	"Florida"	"12"	"Male"	"M"	"1992"	"1992"	115400
	"32 years"	"32"	"Florida"	"12"	"Male"	"M"	"1993"	"1993"	117623
	"32 years"	"32"	"Florida"	"12"	"Male"	"M"	"1994"	"1994"	119477
	"32 years"	"32"	"Florida"	"12"	"Male"	"M"	"1995"	"1995"	120573
	"32 years"	"32"	"Georgia"	"13"	"Female"	"F"	"1991"	"1991"	60996
	"32 years"	"32"	"Georgia"	"13"	"Female"	"F"	"1992"	"1992"	63324
	"32 years"	"32"	"Georgia"	"13"	"Female"	"F"	"1993"	"1993"	64724
	"32 years"	"32"	"Georgia"	"13"	"Female"	"F"	"1994"	"1994"	66534
	"32 years"	"32"	"Georgia"	"13"	"Female"	"F"	"1995"	"1995"	67559
	"32 years"	"32"	"Georgia"	"13"	"Male"	"M"	"1991"	"1991"	59126
	"32 years"	"32"	"Georgia"	"13"	"Male"	"M"	"1992"	"1992"	61908
	"32 years"	"32"	"Georgia"	"13"	"Male"	"M"	"1993"	"1993"	63382
	"32 years"	"32"	"Georgia"	"13"	"Male"	"M"	"1994"	"1994"	65548
	"32 years"	"32"	"Georgia"	"13"	"Male"	"M"	"1995"	"1995"	66711
	"32 years"	"32"	"Hawaii"	"15"	"Female"	"F"	"1991"	"1991"	9956
	"32 years"	"32"	"Hawaii"	"15"	"Female"	"F"	"1992"	"1992"	10159
	"32 years"	"32"	"Hawaii"	"15"	"Female"	"F"	"1993"	"1993"	10134
	"32 years"	"32"	"Hawaii"	"15"	"Female"	"F"	"1994"	"1994"	9978
	"32 years"	"32"	"Hawaii"	"15"	"Female"	"F"	"1995"	"1995"	10067
	"32 years"	"32"	"Hawaii"	"15"	"Male"	"M"	"1991"	"1991"	10479
	"32 years"	"32"	"Hawaii"	"15"	"Male"	"M"	"1992"	"1992"	10809
	"32 years"	"32"	"Hawaii"	"15"	"Male"	"M"	"1993"	"1993"	10766
	"32 years"	"32"	"Hawaii"	"15"	"Male"	"M"	"1994"	"1994"	10708
	"32 years"	"32"	"Hawaii"	"15"	"Male"	"M"	"1995"	"1995"	10713
	"32 years"	"32"	"Idaho"	"16"	"Female"	"F"	"1991"	"1991"	8207
	"32 years"	"32"	"Idaho"	"16"	"Female"	"F"	"1992"	"1992"	8360
	"32 years"	"32"	"Idaho"	"16"	"Female"	"F"	"1993"	"1993"	8459
	"32 years"	"32"	"Idaho"	"16"	"Female"	"F"	"1994"	"1994"	8590
	"32 years"	"32"	"Idaho"	"16"	"Female"	"F"	"1995"	"1995"	8323
	"32 years"	"32"	"Idaho"	"16"	"Male"	"M"	"1991"	"1991"	8114
	"32 years"	"32"	"Idaho"	"16"	"Male"	"M"	"1992"	"1992"	8380
	"32 years"	"32"	"Idaho"	"16"	"Male"	"M"	"1993"	"1993"	8513
	"32 years"	"32"	"Idaho"	"16"	"Male"	"M"	"1994"	"1994"	8699
	"32 years"	"32"	"Idaho"	"16"	"Male"	"M"	"1995"	"1995"	8478
	"32 years"	"32"	"Illinois"	"17"	"Female"	"F"	"1991"	"1991"	102735
	"32 years"	"32"	"Illinois"	"17"	"Female"	"F"	"1992"	"1992"	105182
	"32 years"	"32"	"Illinois"	"17"	"Female"	"F"	"1993"	"1993"	105304
	"32 years"	"32"	"Illinois"	"17"	"Female"	"F"	"1994"	"1994"	105125
	"32 years"	"32"	"Illinois"	"17"	"Female"	"F"	"1995"	"1995"	103019
	"32 years"	"32"	"Illinois"	"17"	"Male"	"M"	"1991"	"1991"	101485
	"32 years"	"32"	"Illinois"	"17"	"Male"	"M"	"1992"	"1992"	104476
