"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Gender"	"Gender Code"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	Population
	"40 years"	"40"	"Male"	"M"	"2015"	"2015"	1981640
	"40 years"	"40"	"Male"	"M"	"2016"	"2016"	1920355
	"40 years"	"40"	"Male"	"M"	"2017"	"2017"	1978816
	"40 years"	"40"	"Male"	"M"	"2018"	"2018"	2005490
	"40 years"	"40"	"Male"	"M"	"2019"	"2019"	2047068
	"40 years"	"40"	"Male"	"M"	"2020"	"2020"	2192444
	"41 years"	"41"	"Female"	"F"	"2011"	"2011"	2198622
	"41 years"	"41"	"Female"	"F"	"2012"	"2012"	2178004
	"41 years"	"41"	"Female"	"F"	"2013"	"2013"	2057614
	"41 years"	"41"	"Female"	"F"	"2014"	"2014"	1971647
	"41 years"	"41"	"Female"	"F"	"2015"	"2015"	1938133
	"41 years"	"41"	"Female"	"F"	"2016"	"2016"	1995453
	"41 years"	"41"	"Female"	"F"	"2017"	"2017"	1942185
	"41 years"	"41"	"Female"	"F"	"2018"	"2018"	2003165
	"41 years"	"41"	"Female"	"F"	"2019"	"2019"	2018412
	"41 years"	"41"	"Female"	"F"	"2020"	"2020"	2057329
	"41 years"	"41"	"Male"	"M"	"2011"	"2011"	2186081
	"41 years"	"41"	"Male"	"M"	"2012"	"2012"	2145210
	"41 years"	"41"	"Male"	"M"	"2013"	"2013"	2026160
	"41 years"	"41"	"Male"	"M"	"2014"	"2014"	1934023
	"41 years"	"41"	"Male"	"M"	"2015"	"2015"	1911287
	"41 years"	"41"	"Male"	"M"	"2016"	"2016"	1981862
	"41 years"	"41"	"Male"	"M"	"2017"	"2017"	1919638
	"41 years"	"41"	"Male"	"M"	"2018"	"2018"	1976349
	"41 years"	"41"	"Male"	"M"	"2019"	"2019"	2001546
	"41 years"	"41"	"Male"	"M"	"2020"	"2020"	2042821
	"42 years"	"42"	"Female"	"F"	"2011"	"2011"	2089557
	"42 years"	"42"	"Female"	"F"	"2012"	"2012"	2198940
	"42 years"	"42"	"Female"	"F"	"2013"	"2013"	2178440
	"42 years"	"42"	"Female"	"F"	"2014"	"2014"	2058579
	"42 years"	"42"	"Female"	"F"	"2015"	"2015"	1973642
	"42 years"	"42"	"Female"	"F"	"2016"	"2016"	1940234
	"42 years"	"42"	"Female"	"F"	"2017"	"2017"	1997068
	"42 years"	"42"	"Female"	"F"	"2018"	"2018"	1942419
	"42 years"	"42"	"Female"	"F"	"2019"	"2019"	2001991
	"42 years"	"42"	"Female"	"F"	"2020"	"2020"	2016979
	"42 years"	"42"	"Male"	"M"	"2011"	"2011"	2070504
	"42 years"	"42"	"Male"	"M"	"2012"	"2012"	2183957
	"42 years"	"42"	"Male"	"M"	"2013"	"2013"	2143051
	"42 years"	"42"	"Male"	"M"	"2014"	"2014"	2025099
	"42 years"	"42"	"Male"	"M"	"2015"	"2015"	1933982
	"42 years"	"42"	"Male"	"M"	"2016"	"2016"	1911250
	"42 years"	"42"	"Male"	"M"	"2017"	"2017"	1980622
	"42 years"	"42"	"Male"	"M"	"2018"	"2018"	1916924
	"42 years"	"42"	"Male"	"M"	"2019"	"2019"	1972321
	"42 years"	"42"	"Male"	"M"	"2020"	"2020"	1997308
	"43 years"	"43"	"Female"	"F"	"2011"	"2011"	2050404
	"43 years"	"43"	"Female"	"F"	"2012"	"2012"	2089501
	"43 years"	"43"	"Female"	"F"	"2013"	"2013"	2198612
	"43 years"	"43"	"Female"	"F"	"2014"	"2014"	2178444
	"43 years"	"43"	"Female"	"F"	"2015"	"2015"	2059405
	"43 years"	"43"	"Female"	"F"	"2016"	"2016"	1974589
	"43 years"	"43"	"Female"	"F"	"2017"	"2017"	1941030
	"43 years"	"43"	"Female"	"F"	"2018"	"2018"	1996399
	"43 years"	"43"	"Female"	"F"	"2019"	"2019"	1940888
	"43 years"	"43"	"Female"	"F"	"2020"	"2020"	2000043
	"43 years"	"43"	"Male"	"M"	"2011"	"2011"	2028030
	"43 years"	"43"	"Male"	"M"	"2012"	"2012"	2067654
	"43 years"	"43"	"Male"	"M"	"2013"	"2013"	2180528
	"43 years"	"43"	"Male"	"M"	"2014"	"2014"	2140740
	"43 years"	"43"	"Male"	"M"	"2015"	"2015"	2024198
	"43 years"	"43"	"Male"	"M"	"2016"	"2016"	1932898
	"43 years"	"43"	"Male"	"M"	"2017"	"2017"	1909452
	"43 years"	"43"	"Male"	"M"	"2018"	"2018"	1977309
	"43 years"	"43"	"Male"	"M"	"2019"	"2019"	1912750
	"43 years"	"43"	"Male"	"M"	"2020"	"2020"	1967767
	"44 years"	"44"	"Female"	"F"	"2011"	"2011"	2061954
	"44 years"	"44"	"Female"	"F"	"2012"	"2012"	2050042
	"44 years"	"44"	"Female"	"F"	"2013"	"2013"	2088827
	"44 years"	"44"	"Female"	"F"	"2014"	"2014"	2198134
	"44 years"	"44"	"Female"	"F"	"2015"	"2015"	2178519
	"44 years"	"44"	"Female"	"F"	"2016"	"2016"	2059794
	"44 years"	"44"	"Female"	"F"	"2017"	"2017"	1974711
	"44 years"	"44"	"Female"	"F"	"2018"	"2018"	1939966
	"44 years"	"44"	"Female"	"F"	"2019"	"2019"	1994409
	"44 years"	"44"	"Female"	"F"	"2020"	"2020"	1938744
	"44 years"	"44"	"Male"	"M"	"2011"	"2011"	2026679
	"44 years"	"44"	"Male"	"M"	"2012"	"2012"	2024666
	"44 years"	"44"	"Male"	"M"	"2013"	"2013"	2063839
	"44 years"	"44"	"Male"	"M"	"2014"	"2014"	2177196
	"44 years"	"44"	"Male"	"M"	"2015"	"2015"	2138784
	"44 years"	"44"	"Male"	"M"	"2016"	"2016"	2022244
	"44 years"	"44"	"Male"	"M"	"2017"	"2017"	1930459
	"44 years"	"44"	"Male"	"M"	"2018"	"2018"	1905679
	"44 years"	"44"	"Male"	"M"	"2019"	"2019"	1972535
	"44 years"	"44"	"Male"	"M"	"2020"	"2020"	1907940
	"45 years"	"45"	"Female"	"F"	"2011"	"2011"	2102333
	"45 years"	"45"	"Female"	"F"	"2012"	"2012"	2060674
	"45 years"	"45"	"Female"	"F"	"2013"	"2013"	2048682
	"45 years"	"45"	"Female"	"F"	"2014"	"2014"	2087773
	"45 years"	"45"	"Female"	"F"	"2015"	"2015"	2197338
	"45 years"	"45"	"Female"	"F"	"2016"	"2016"	2177897
	"45 years"	"45"	"Female"	"F"	"2017"	"2017"	2058718
	"45 years"	"45"	"Female"	"F"	"2018"	"2018"	1972785
	"45 years"	"45"	"Female"	"F"	"2019"	"2019"	1937014
	"45 years"	"45"	"Female"	"F"	"2020"	"2020"	1991382
	"45 years"	"45"	"Male"	"M"	"2011"	"2011"	2069026
	"45 years"	"45"	"Male"	"M"	"2012"	"2012"	2022660
	"45 years"	"45"	"Male"	"M"	"2013"	"2013"	2020010
	"45 years"	"45"	"Male"	"M"	"2014"	"2014"	2059619
	"45 years"	"45"	"Male"	"M"	"2015"	"2015"	2173551
	"45 years"	"45"	"Male"	"M"	"2016"	"2016"	2134950
	"45 years"	"45"	"Male"	"M"	"2017"	"2017"	2018395
	"45 years"	"45"	"Male"	"M"	"2018"	"2018"	1925667
	"45 years"	"45"	"Male"	"M"	"2019"	"2019"	1899984
	"45 years"	"45"	"Male"	"M"	"2020"	"2020"	1966590
	"46 years"	"46"	"Female"	"F"	"2011"	"2011"	2234097
	"46 years"	"46"	"Female"	"F"	"2012"	"2012"	2100085
	"46 years"	"46"	"Female"	"F"	"2013"	"2013"	2058510
	"46 years"	"46"	"Female"	"F"	"2014"	"2014"	2047037
	"46 years"	"46"	"Female"	"F"	"2015"	"2015"	2086388
	"46 years"	"46"	"Female"	"F"	"2016"	"2016"	2195910
	"46 years"	"46"	"Female"	"F"	"2017"	"2017"	2175676
	"46 years"	"46"	"Female"	"F"	"2018"	"2018"	2055788
	"46 years"	"46"	"Female"	"F"	"2019"	"2019"	1969022
	"46 years"	"46"	"Female"	"F"	"2020"	"2020"	1933297
	"46 years"	"46"	"Male"	"M"	"2011"	"2011"	2195423
	"46 years"	"46"	"Male"	"M"	"2012"	"2012"	2064022
	"46 years"	"46"	"Male"	"M"	"2013"	"2013"	2017360
	"46 years"	"46"	"Male"	"M"	"2014"	"2014"	2014950
	"46 years"	"46"	"Male"	"M"	"2015"	"2015"	2055085
	"46 years"	"46"	"Male"	"M"	"2016"	"2016"	2168741
	"46 years"	"46"	"Male"	"M"	"2017"	"2017"	2129880
	"46 years"	"46"	"Male"	"M"	"2018"	"2018"	2012287
	"46 years"	"46"	"Male"	"M"	"2019"	"2019"	1919051
	"46 years"	"46"	"Male"	"M"	"2020"	"2020"	1893397
	"47 years"	"47"	"Female"	"F"	"2011"	"2011"	2287479
	"47 years"	"47"	"Female"	"F"	"2012"	"2012"	2231122
	"47 years"	"47"	"Female"	"F"	"2013"	"2013"	2097447
	"47 years"	"47"	"Female"	"F"	"2014"	"2014"	2056360
	"47 years"	"47"	"Female"	"F"	"2015"	"2015"	2045089
	"47 years"	"47"	"Female"	"F"	"2016"	"2016"	2084544
	"47 years"	"47"	"Female"	"F"	"2017"	"2017"	2193166
	"47 years"	"47"	"Female"	"F"	"2018"	"2018"	2172046
	"47 years"	"47"	"Female"	"F"	"2019"	"2019"	2051557
	"47 years"	"47"	"Female"	"F"	"2020"	"2020"	1964957
	"47 years"	"47"	"Male"	"M"	"2011"	"2011"	2231260
	"47 years"	"47"	"Male"	"M"	"2012"	"2012"	2189155
	"47 years"	"47"	"Male"	"M"	"2013"	"2013"	2057859
	"47 years"	"47"	"Male"	"M"	"2014"	"2014"	2011929
	"47 years"	"47"	"Male"	"M"	"2015"	"2015"	2009937
	"47 years"	"47"	"Male"	"M"	"2016"	"2016"	2049843
	"47 years"	"47"	"Male"	"M"	"2017"	"2017"	2162603
	"47 years"	"47"	"Male"	"M"	"2018"	"2018"	2122714
	"47 years"	"47"	"Male"	"M"	"2019"	"2019"	2004872
	"47 years"	"47"	"Male"	"M"	"2020"	"2020"	1911966
	"48 years"	"48"	"Female"	"F"	"2011"	"2011"	2293369
	"48 years"	"48"	"Female"	"F"	"2012"	"2012"	2283829
	"48 years"	"48"	"Female"	"F"	"2013"	"2013"	2227640
	"48 years"	"48"	"Female"	"F"	"2014"	"2014"	2094414
	"48 years"	"48"	"Female"	"F"	"2015"	"2015"	2053567
	"48 years"	"48"	"Female"	"F"	"2016"	"2016"	2042435
	"48 years"	"48"	"Female"	"F"	"2017"	"2017"	2081238
	"48 years"	"48"	"Female"	"F"	"2018"	"2018"	2188947
	"48 years"	"48"	"Female"	"F"	"2019"	"2019"	2166960
	"48 years"	"48"	"Female"	"F"	"2020"	"2020"	2046809
	"48 years"	"48"	"Male"	"M"	"2011"	"2011"	2229168
	"48 years"	"48"	"Male"	"M"	"2012"	"2012"	2223514
	"48 years"	"48"	"Male"	"M"	"2013"	"2013"	2181427
	"48 years"	"48"	"Male"	"M"	"2014"	"2014"	2051104
	"48 years"	"48"	"Male"	"M"	"2015"	"2015"	2005926
	"48 years"	"48"	"Male"	"M"	"2016"	"2016"	2003757
	"48 years"	"48"	"Male"	"M"	"2017"	"2017"	2042897
	"48 years"	"48"	"Male"	"M"	"2018"	"2018"	2154493
	"48 years"	"48"	"Male"	"M"	"2019"	"2019"	2113987
	"48 years"	"48"	"Male"	"M"	"2020"	"2020"	1996639
	"49 years"	"49"	"Female"	"F"	"2011"	"2011"	2294427
	"49 years"	"49"	"Female"	"F"	"2012"	"2012"	2288942
	"49 years"	"49"	"Female"	"F"	"2013"	"2013"	2279434
	"49 years"	"49"	"Female"	"F"	"2014"	"2014"	2223633
	"49 years"	"49"	"Female"	"F"	"2015"	"2015"	2090872
	"49 years"	"49"	"Female"	"F"	"2016"	"2016"	2050099
	"49 years"	"49"	"Female"	"F"	"2017"	"2017"	2038520
	"49 years"	"49"	"Female"	"F"	"2018"	"2018"	2076538
	"49 years"	"49"	"Female"	"F"	"2019"	"2019"	2183251
	"49 years"	"49"	"Female"	"F"	"2020"	"2020"	2161257
	"49 years"	"49"	"Male"	"M"	"2011"	"2011"	2225430
	"49 years"	"49"	"Male"	"M"	"2012"	"2012"	2220307
	"49 years"	"49"	"Male"	"M"	"2013"	"2013"	2214543
	"49 years"	"49"	"Male"	"M"	"2014"	"2014"	2173158
	"49 years"	"49"	"Male"	"M"	"2015"	"2015"	2043857
	"49 years"	"49"	"Male"	"M"	"2016"	"2016"	1998877
	"49 years"	"49"	"Male"	"M"	"2017"	"2017"	1996207
	"49 years"	"49"	"Male"	"M"	"2018"	"2018"	2034172
	"49 years"	"49"	"Male"	"M"	"2019"	"2019"	2144741
	"49 years"	"49"	"Male"	"M"	"2020"	"2020"	2104312
	"50 years"	"50"	"Female"	"F"	"2011"	"2011"	2330796
	"50 years"	"50"	"Female"	"F"	"2012"	"2012"	2289230
	"50 years"	"50"	"Female"	"F"	"2013"	"2013"	2283738
	"50 years"	"50"	"Female"	"F"	"2014"	"2014"	2274303
	"50 years"	"50"	"Female"	"F"	"2015"	"2015"	2218775
	"50 years"	"50"	"Female"	"F"	"2016"	"2016"	2086513
	"50 years"	"50"	"Female"	"F"	"2017"	"2017"	2045310
	"50 years"	"50"	"Female"	"F"	"2018"	"2018"	2033127
	"50 years"	"50"	"Female"	"F"	"2019"	"2019"	2070511
	"50 years"	"50"	"Female"	"F"	"2020"	"2020"	2176827
	"50 years"	"50"	"Male"	"M"	"2011"	"2011"	2251375
	"50 years"	"50"	"Male"	"M"	"2012"	"2012"	2215500
	"50 years"	"50"	"Male"	"M"	"2013"	"2013"	2209931
	"50 years"	"50"	"Male"	"M"	"2014"	"2014"	2204716
	"50 years"	"50"	"Male"	"M"	"2015"	"2015"	2164006
	"50 years"	"50"	"Male"	"M"	"2016"	"2016"	2035108
	"50 years"	"50"	"Male"	"M"	"2017"	"2017"	1990010
	"50 years"	"50"	"Male"	"M"	"2018"	"2018"	1986684
	"50 years"	"50"	"Male"	"M"	"2019"	"2019"	2023907
	"50 years"	"50"	"Male"	"M"	"2020"	"2020"	2133843
	"51 years"	"51"	"Female"	"F"	"2011"	"2011"	2348903
	"51 years"	"51"	"Female"	"F"	"2012"	"2012"	2324818
	"51 years"	"51"	"Female"	"F"	"2013"	"2013"	2282996
	"51 years"	"51"	"Female"	"F"	"2014"	"2014"	2277633
	"51 years"	"51"	"Female"	"F"	"2015"	"2015"	2268474
	"51 years"	"51"	"Female"	"F"	"2016"	"2016"	2213341
	"51 years"	"51"	"Female"	"F"	"2017"	"2017"	2080940
	"51 years"	"51"	"Female"	"F"	"2018"	"2018"	2039366
	"51 years"	"51"	"Female"	"F"	"2019"	"2019"	2026659
	"51 years"	"51"	"Female"	"F"	"2020"	"2020"	2063731
	"51 years"	"51"	"Male"	"M"	"2011"	"2011"	2278708
	"51 years"	"51"	"Male"	"M"	"2012"	"2012"	2239745
	"51 years"	"51"	"Male"	"M"	"2013"	"2013"	2203718
	"51 years"	"51"	"Male"	"M"	"2014"	"2014"	2198616
	"51 years"	"51"	"Male"	"M"	"2015"	"2015"	2193965
	"51 years"	"51"	"Male"	"M"	"2016"	"2016"	2153665
	"51 years"	"51"	"Male"	"M"	"2017"	"2017"	2025095
	"51 years"	"51"	"Male"	"M"	"2018"	"2018"	1979547
	"51 years"	"51"	"Male"	"M"	"2019"	"2019"	1975867
	"51 years"	"51"	"Male"	"M"	"2020"	"2020"	2012703
	"52 years"	"52"	"Female"	"F"	"2011"	"2011"	2282175
	"52 years"	"52"	"Female"	"F"	"2012"	"2012"	2341963
	"52 years"	"52"	"Female"	"F"	"2013"	"2013"	2317597
	"52 years"	"52"	"Female"	"F"	"2014"	"2014"	2276166
	"52 years"	"52"	"Female"	"F"	"2015"	"2015"	2271097
	"52 years"	"52"	"Female"	"F"	"2016"	"2016"	2262347
	"52 years"	"52"	"Female"	"F"	"2017"	"2017"	2207045
	"52 years"	"52"	"Female"	"F"	"2018"	"2018"	2074572
	"52 years"	"52"	"Female"	"F"	"2019"	"2019"	2032463
	"52 years"	"52"	"Female"	"F"	"2020"	"2020"	2019631
	"52 years"	"52"	"Male"	"M"	"2011"	"2011"	2196877
	"52 years"	"52"	"Male"	"M"	"2012"	"2012"	2265895
	"52 years"	"52"	"Male"	"M"	"2013"	"2013"	2226796
	"52 years"	"52"	"Male"	"M"	"2014"	"2014"	2191523
	"52 years"	"52"	"Male"	"M"	"2015"	"2015"	2186960
	"52 years"	"52"	"Male"	"M"	"2016"	"2016"	2182277
	"52 years"	"52"	"Male"	"M"	"2017"	"2017"	2142287
	"52 years"	"52"	"Male"	"M"	"2018"	"2018"	2013555
	"52 years"	"52"	"Male"	"M"	"2019"	"2019"	1967937
	"52 years"	"52"	"Male"	"M"	"2020"	"2020"	1964096
	"53 years"	"53"	"Female"	"F"	"2011"	"2011"	2275928
	"53 years"	"53"	"Female"	"F"	"2012"	"2012"	2274754
	"53 years"	"53"	"Female"	"F"	"2013"	"2013"	2334365
	"53 years"	"53"	"Female"	"F"	"2014"	"2014"	2310079
	"53 years"	"53"	"Female"	"F"	"2015"	"2015"	2269046
	"53 years"	"53"	"Female"	"F"	"2016"	"2016"	2264091
	"53 years"	"53"	"Female"	"F"	"2017"	"2017"	2255166
	"53 years"	"53"	"Female"	"F"	"2018"	"2018"	2199660
	"53 years"	"53"	"Female"	"F"	"2019"	"2019"	2067123
	"53 years"	"53"	"Female"	"F"	"2020"	"2020"	2024943
	"53 years"	"53"	"Male"	"M"	"2011"	"2011"	2182995
	"53 years"	"53"	"Male"	"M"	"2012"	"2012"	2183278
	"53 years"	"53"	"Male"	"M"	"2013"	"2013"	2251917
	"53 years"	"53"	"Male"	"M"	"2014"	"2014"	2213217
	"53 years"	"53"	"Male"	"M"	"2015"	"2015"	2178525
	"53 years"	"53"	"Male"	"M"	"2016"	"2016"	2173755
	"53 years"	"53"	"Male"	"M"	"2017"	"2017"	2168870
	"53 years"	"53"	"Male"	"M"	"2018"	"2018"	2129177
	"53 years"	"53"	"Male"	"M"	"2019"	"2019"	2000500
	"53 years"	"53"	"Male"	"M"	"2020"	"2020"	1955019
	"54 years"	"54"	"Female"	"F"	"2011"	"2011"	2260372
	"54 years"	"54"	"Female"	"F"	"2012"	"2012"	2267934
	"54 years"	"54"	"Female"	"F"	"2013"	"2013"	2266664
	"54 years"	"54"	"Female"	"F"	"2014"	"2014"	2326285
	"54 years"	"54"	"Female"	"F"	"2015"	"2015"	2302232
	"54 years"	"54"	"Female"	"F"	"2016"	"2016"	2261220
	"54 years"	"54"	"Female"	"F"	"2017"	"2017"	2255838
	"54 years"	"54"	"Female"	"F"	"2018"	"2018"	2246620
	"54 years"	"54"	"Female"	"F"	"2019"	"2019"	2190832
	"54 years"	"54"	"Female"	"F"	"2020"	"2020"	2058607
	"54 years"	"54"	"Male"	"M"	"2011"	"2011"	2155748
	"54 years"	"54"	"Male"	"M"	"2012"	"2012"	2168538
	"54 years"	"54"	"Male"	"M"	"2013"	"2013"	2168631
	"54 years"	"54"	"Male"	"M"	"2014"	"2014"	2236950
	"54 years"	"54"	"Male"	"M"	"2015"	"2015"	2198415
	"54 years"	"54"	"Male"	"M"	"2016"	"2016"	2163918
	"54 years"	"54"	"Male"	"M"	"2017"	"2017"	2159188
	"54 years"	"54"	"Male"	"M"	"2018"	"2018"	2153915
	"54 years"	"54"	"Male"	"M"	"2019"	"2019"	2114085
	"54 years"	"54"	"Male"	"M"	"2020"	"2020"	1986127
	"55 years"	"55"	"Female"	"F"	"2011"	"2011"	2188143
	"55 years"	"55"	"Female"	"F"	"2012"	"2012"	2251753
	"55 years"	"55"	"Female"	"F"	"2013"	"2013"	2259076
	"55 years"	"55"	"Female"	"F"	"2014"	"2014"	2257921
	"55 years"	"55"	"Female"	"F"	"2015"	"2015"	2317616
	"55 years"	"55"	"Female"	"F"	"2016"	"2016"	2293240
	"55 years"	"55"	"Female"	"F"	"2017"	"2017"	2251889
	"55 years"	"55"	"Female"	"F"	"2018"	"2018"	2246120
	"55 years"	"55"	"Female"	"F"	"2019"	"2019"	2236544
	"55 years"	"55"	"Female"	"F"	"2020"	"2020"	2180669
	"55 years"	"55"	"Male"	"M"	"2011"	"2011"	2075672
	"55 years"	"55"	"Male"	"M"	"2012"	"2012"	2140020
	"55 years"	"55"	"Male"	"M"	"2013"	"2013"	2152515
	"55 years"	"55"	"Male"	"M"	"2014"	"2014"	2152632
	"55 years"	"55"	"Male"	"M"	"2015"	"2015"	2220810
	"55 years"	"55"	"Male"	"M"	"2016"	"2016"	2182230
	"55 years"	"55"	"Male"	"M"	"2017"	"2017"	2147748
	"55 years"	"55"	"Male"	"M"	"2018"	"2018"	2142662
	"55 years"	"55"	"Male"	"M"	"2019"	"2019"	2137150
	"55 years"	"55"	"Male"	"M"	"2020"	"2020"	2097187
	"56 years"	"56"	"Female"	"F"	"2011"	"2011"	2174816
	"56 years"	"56"	"Female"	"F"	"2012"	"2012"	2179217
	"56 years"	"56"	"Female"	"F"	"2013"	"2013"	2242032
	"56 years"	"56"	"Female"	"F"	"2014"	"2014"	2249553
	"56 years"	"56"	"Female"	"F"	"2015"	"2015"	2248424
	"56 years"	"56"	"Female"	"F"	"2016"	"2016"	2307949
	"56 years"	"56"	"Female"	"F"	"2017"	"2017"	2283327
	"56 years"	"56"	"Female"	"F"	"2018"	"2018"	2241545
	"56 years"	"56"	"Female"	"F"	"2019"	"2019"	2235230
	"56 years"	"56"	"Female"	"F"	"2020"	"2020"	2225298
	"56 years"	"56"	"Male"	"M"	"2011"	"2011"	2058488
	"56 years"	"56"	"Male"	"M"	"2012"	"2012"	2059188
	"56 years"	"56"	"Male"	"M"	"2013"	"2013"	2122644
	"56 years"	"56"	"Male"	"M"	"2014"	"2014"	2135040
	"56 years"	"56"	"Male"	"M"	"2015"	"2015"	2135482
	"56 years"	"56"	"Male"	"M"	"2016"	"2016"	2203577
	"56 years"	"56"	"Male"	"M"	"2017"	"2017"	2164787
	"56 years"	"56"	"Male"	"M"	"2018"	"2018"	2129925
	"56 years"	"56"	"Male"	"M"	"2019"	"2019"	2124525
	"56 years"	"56"	"Male"	"M"	"2020"	"2020"	2118583
	"57 years"	"57"	"Female"	"F"	"2011"	"2011"	2099258
	"57 years"	"57"	"Female"	"F"	"2012"	"2012"	2165478
	"57 years"	"57"	"Female"	"F"	"2013"	"2013"	2169168
	"57 years"	"57"	"Female"	"F"	"2014"	"2014"	2231931
	"57 years"	"57"	"Female"	"F"	"2015"	"2015"	2239260
	"57 years"	"57"	"Female"	"F"	"2016"	"2016"	2238205
	"57 years"	"57"	"Female"	"F"	"2017"	"2017"	2297190
	"57 years"	"57"	"Female"	"F"	"2018"	"2018"	2271902
	"57 years"	"57"	"Female"	"F"	"2019"	"2019"	2229874
	"57 years"	"57"	"Female"	"F"	"2020"	"2020"	2223160
	"57 years"	"57"	"Male"	"M"	"2011"	"2011"	1967254
	"57 years"	"57"	"Male"	"M"	"2012"	"2012"	2040988
	"57 years"	"57"	"Male"	"M"	"2013"	"2013"	2041402
	"57 years"	"57"	"Male"	"M"	"2014"	"2014"	2104162
	"57 years"	"57"	"Male"	"M"	"2015"	"2015"	2116732
	"57 years"	"57"	"Male"	"M"	"2016"	"2016"	2117214
	"57 years"	"57"	"Male"	"M"	"2017"	"2017"	2185073
	"57 years"	"57"	"Male"	"M"	"2018"	"2018"	2145610
	"57 years"	"57"	"Male"	"M"	"2019"	"2019"	2110734
	"57 years"	"57"	"Male"	"M"	"2020"	"2020"	2104702
	"58 years"	"58"	"Female"	"F"	"2011"	"2011"	2026852
	"58 years"	"58"	"Female"	"F"	"2012"	"2012"	2089517
	"58 years"	"58"	"Female"	"F"	"2013"	"2013"	2155005
	"58 years"	"58"	"Female"	"F"	"2014"	"2014"	2158721
	"58 years"	"58"	"Female"	"F"	"2015"	"2015"	2220902
	"58 years"	"58"	"Female"	"F"	"2016"	"2016"	2228300
	"58 years"	"58"	"Female"	"F"	"2017"	"2017"	2226614
	"58 years"	"58"	"Female"	"F"	"2018"	"2018"	2284854
	"58 years"	"58"	"Female"	"F"	"2019"	"2019"	2259362
	"58 years"	"58"	"Female"	"F"	"2020"	"2020"	2216957
	"58 years"	"58"	"Male"	"M"	"2011"	"2011"	1892114
	"58 years"	"58"	"Male"	"M"	"2012"	"2012"	1949466
	"58 years"	"58"	"Male"	"M"	"2013"	"2013"	2022062
	"58 years"	"58"	"Male"	"M"	"2014"	"2014"	2022250
	"58 years"	"58"	"Male"	"M"	"2015"	"2015"	2084718
	"58 years"	"58"	"Male"	"M"	"2016"	"2016"	2097164
	"58 years"	"58"	"Male"	"M"	"2017"	"2017"	2097569
	"58 years"	"58"	"Male"	"M"	"2018"	"2018"	2164421
	"58 years"	"58"	"Male"	"M"	"2019"	"2019"	2124845
	"58 years"	"58"	"Male"	"M"	"2020"	"2020"	2089658
	"59 years"	"59"	"Female"	"F"	"2011"	"2011"	1953658
	"59 years"	"59"	"Female"	"F"	"2012"	"2012"	2016854
	"59 years"	"59"	"Female"	"F"	"2013"	"2013"	2078766
	"59 years"	"59"	"Female"	"F"	"2014"	"2014"	2144112
	"59 years"	"59"	"Female"	"F"	"2015"	"2015"	2147579
	"59 years"	"59"	"Female"	"F"	"2016"	"2016"	2209075
	"59 years"	"59"	"Female"	"F"	"2017"	"2017"	2215811
	"59 years"	"59"	"Female"	"F"	"2018"	"2018"	2213412
	"59 years"	"59"	"Female"	"F"	"2019"	"2019"	2271034
	"59 years"	"59"	"Female"	"F"	"2020"	"2020"	2245087
	"59 years"	"59"	"Male"	"M"	"2011"	"2011"	1820307
	"59 years"	"59"	"Male"	"M"	"2012"	"2012"	1873760
	"59 years"	"59"	"Male"	"M"	"2013"	"2013"	1929923
	"59 years"	"59"	"Male"	"M"	"2014"	"2014"	2001998
	"59 years"	"59"	"Male"	"M"	"2015"	"2015"	2001993
	"59 years"	"59"	"Male"	"M"	"2016"	"2016"	2063803
	"59 years"	"59"	"Male"	"M"	"2017"	"2017"	2075651
	"59 years"	"59"	"Male"	"M"	"2018"	"2018"	2075641
	"59 years"	"59"	"Male"	"M"	"2019"	"2019"	2141793
	"59 years"	"59"	"Male"	"M"	"2020"	"2020"	2101798
	"60 years"	"60"	"Female"	"F"	"2011"	"2011"	1904405
	"60 years"	"60"	"Female"	"F"	"2012"	"2012"	1943038
	"60 years"	"60"	"Female"	"F"	"2013"	"2013"	2005539
	"60 years"	"60"	"Female"	"F"	"2014"	"2014"	2067330
	"60 years"	"60"	"Female"	"F"	"2015"	"2015"	2132374
	"60 years"	"60"	"Female"	"F"	"2016"	"2016"	2135400
	"60 years"	"60"	"Female"	"F"	"2017"	"2017"	2195804
	"60 years"	"60"	"Female"	"F"	"2018"	"2018"	2201466
	"60 years"	"60"	"Female"	"F"	"2019"	"2019"	2198962
	"60 years"	"60"	"Female"	"F"	"2020"	"2020"	2255469
	"60 years"	"60"	"Male"	"M"	"2011"	"2011"	1760654
	"60 years"	"60"	"Male"	"M"	"2012"	"2012"	1801328
	"60 years"	"60"	"Male"	"M"	"2013"	"2013"	1853834
	"60 years"	"60"	"Male"	"M"	"2014"	"2014"	1909291
	"60 years"	"60"	"Male"	"M"	"2015"	"2015"	1980647
	"60 years"	"60"	"Male"	"M"	"2016"	"2016"	1980300
	"60 years"	"60"	"Male"	"M"	"2017"	"2017"	2040951
	"60 years"	"60"	"Male"	"M"	"2018"	"2018"	2052252
	"60 years"	"60"	"Male"	"M"	"2019"	"2019"	2052172
	"60 years"	"60"	"Male"	"M"	"2020"	"2020"	2116626
	"61 years"	"61"	"Female"	"F"	"2011"	"2011"	1863425
	"61 years"	"61"	"Female"	"F"	"2012"	"2012"	1893234
	"61 years"	"61"	"Female"	"F"	"2013"	"2013"	1931177
